translation_x,translation_y,translation_z
-2.2316789489500146,-113.79089057177467,0.2722318233296907
-1.9336812168585653,-113.86503112116476,0.27258319053277896
-1.6296762238749585,-113.9449147248074,0.2729345883445829
-1.3349253943584931,-114.02949011342506,0.2732860167651026
-1.037291779772993,-114.10878559736136,0.27363747579433806
-0.727708366905591,-114.18902336474264,0.27398896543228923
-0.41424863691057556,-114.26816555255982,0.2743404856789562
-0.11176177930935527,-114.34650941792512,0.2746920365343389
0.18801711847828972,-114.42887389721626,0.2750436179984373
0.49366079677289587,-114.51016750023945,0.2753952300712515
0.8053344544157728,-114.59108951490252,0.2757468727527814
1.102337914417956,-114.67614630414184,0.276098546043027
1.4021626678997912,-114.75330095929539,0.2764502499419884
1.7124397916218008,-114.83408205295997,0.27680198444966553
2.0253766426444146,-114.91374524852061,0.2771537495660584
2.3477666186431847,-114.99633827934235,0.277505545291167
2.6477155670776193,-115.0951513353062,0.27785737162499136
2.964078536568259,-115.18555181445889,0.27820922856753144
3.288715356949396,-115.29417463406081,0.27856111611878726
3.594798770398591,-115.3749673053709,0.27891303427875885
3.9081463723572254,-115.45783976335812,0.2792649830474462
4.213770041502497,-115.5380970007592,0.27961696242484924
4.5319399617811404,-115.61248564498561,0.2799689724109681
4.848867878618116,-115.6905302213762,0.28032101300580253
5.157833612010463,-115.7745059479834,0.28067308420935283
5.476955791269268,-115.86253309135465,0.28102518602161886
5.809211602944756,-115.93772146566349,0.28137731844260067
6.125263836216905,-116.02633677683748,0.28172948147229815
6.440558623410726,-116.1150610873699,0.2820816751107114
6.7540802936984905,-116.20219483939513,0.2824338993578404
7.0674848564988055,-116.29876720919731,0.2827861542136851
7.393418226136826,-116.37057034636845,0.2831384396782456
7.729849964405195,-116.46786507220719,0.28349075575152183
8.049583969941004,-116.5590298451411,0.28384310243351374
8.385368668090319,-116.65058198462593,0.2841954797242215
8.7256618715152,-116.7577928295611,0.2845478876236449
9.045201819879605,-116.84687258104977,0.28490032613178407
9.380677838000466,-116.94682742555042,0.285252795248639
9.69854552742602,-117.03916739855835,0.28560529497420967
10.019161325888668,-117.13562089325215,0.28595782530849606
10.349699008236346,-117.22428020657131,0.2863103862514982
10.672830464145822,-117.31920602093643,0.2866629778032161
11.003216884627538,-117.40890072744747,0.28701559996364967
11.345426738648367,-117.50591775525827,0.2873682527327991
11.654556215217838,-117.58833932005564,0.2877209361106642
11.984624707424814,-117.68898949490371,0.28807365009724506
12.313997894965624,-117.75127813017913,0.2884263946925416
12.643643209702446,-117.84231053387198,0.288779169896554
12.975307609977136,-117.94117751905102,0.289131975709282
13.33394084269299,-118.05479134199969,0.28948481213072585
13.750559895524361,-118.23911220030391,0.2898376791608854
14.106819198844885,-118.34680296871866,0.2901905767997607
14.465367958528429,-118.4539088434598,0.29054350504735177
14.831615700262283,-118.56309012415142,0.29089646390365853
15.184597648719294,-118.67966332129741,0.291249453368681
15.523625322647874,-118.76966023165092,0.2916024734424193
15.866192241047322,-118.85417177346413,0.2919555241248733
16.21040593414734,-118.95691711611461,0.2923086054160431
16.558682621690185,-119.03332146098327,0.29266171731592855
16.89741373400431,-119.1226634292471,0.2930148598245298
17.212109844058446,-119.18162641338311,0.29336803294184677
17.54233974723991,-119.27176429846814,0.29372123666787947
17.813379069352003,-119.27869306636161,0.2940744710026279
18.17674928939644,-119.38265448874995,0.2944277359460921
18.505168180775406,-119.46786852738371,0.29478103149827206
18.81757152748409,-119.51944429503638,0.29513435765916773
19.168999560128896,-119.60544679785257,0.2954877144287792
19.524720643823088,-119.69487124642956,0.29584110180710627
19.86566883633491,-119.79332861024245,0.2961945197941492
20.165471267620013,-119.86958901098798,0.2965479683899078
20.504553510359557,-119.96386280413827,0.29690144759438225
20.838660980338563,-120.04904664050801,0.29725495740757235
21.153041248185364,-120.13879830059065,0.29760849782947824
21.501866934939706,-120.22274605845264,0.2979620688600998
21.843139511089834,-120.32506630878638,0.2983156704994372
22.23982636174717,-120.4199459915091,0.29866930274749026
22.566726165530607,-120.50733920687094,0.2990229656042591
22.904180345553254,-120.60964405597579,0.2993766590697437
23.24590240074214,-120.69208857090348,0.299730383143944
23.566271544787472,-120.78211966981522,0.30008413782686005
23.89101410726917,-120.8715611545883,0.3004379231184918
24.23293295150288,-120.95167257993569,0.3007917390188394
24.58019268071071,-121.03544763271042,0.30114558552790266
24.911524905370257,-121.12478383666527,0.3014994626456817
25.25494154225594,-121.2056837376386,0.30185337037217647
25.588866375832744,-121.28112388452617,0.30220730870738693
25.91382336589273,-121.3684661144845,0.3025612776513132
26.253826654586465,-121.44447587991465,0.30291527720395517
26.59379256425526,-121.52236872340909,0.30326930736531293
26.937870742060998,-121.62176966441397,0.3036233681353864
27.241593656788957,-121.69959029268175,0.3039774595141756
27.58591752449587,-121.77976731412457,0.3043315815016806
27.898748442709042,-121.86079007818248,0.30468573409790123
28.226364421249507,-121.94116675951881,0.3050399173028377
28.567081440108055,-122.01847995914531,0.30539413111648983
28.90514521983053,-122.09536028306859,0.3057483755388578
29.24623189722685,-122.16954856049259,0.30610265056994146
29.59198828541085,-122.25112299515793,0.30645695620974084
29.923372457713803,-122.32941203728952,0.30681129245825595
30.267388499422793,-122.40690293024231,0.30716565931548684
30.616015508552607,-122.48973311338958,0.30752005678143346
30.96960310740579,-122.57196788370885,0.30787448485609586
31.303062461453123,-122.65221392813538,0.308228943539474
31.654109907032066,-122.73478016914434,0.3085834328315678
32.005049016458145,-122.81544680829387,0.3089379527323774
32.365883873078275,-122.90161744738009,0.3092925032419027
32.721635162969804,-122.99217392521065,0.3096470843601438
33.06696472232462,-123.07472425425186,0.3100016960871006
33.422392020864564,-123.15995493734219,0.31035633842277316
33.762658392360144,-123.2437316653212,0.3107110113671615
34.11921135053005,-123.3353155334798,0.3110657149202655
34.46464541974297,-123.42047463743924,0.31142044908208527
34.820608607980915,-123.51076861777541,0.3117752138526208
35.17678045076361,-123.60198616409923,0.31213000923187206
35.52631354828042,-123.68963773771185,0.3124848352198391
35.88638466141063,-123.78399445539617,0.3128396918165218
36.25077624803138,-123.87576638045294,0.3131945790219203
36.613652319344204,-123.97214959827268,0.3135494968360345
36.96880623923169,-124.05638699805756,0.3139044452588645
37.327224241260566,-124.15168639171713,0.3142594242904102
37.684872239722786,-124.24215517890505,0.3146144339306717
38.04572781269262,-124.33816105457801,0.3149694741796489
38.4551963631347,-124.45297647005728,0.3153245450373418
38.813379445882575,-124.53987007229206,0.31567964650375047
39.18540032568963,-124.63435514023487,0.31603477857887485
39.544595398590104,-124.72471798440812,0.316389941262715
39.90754413450129,-124.80941516924906,0.316745134555271
40.27365982829642,-124.9042231615805,0.3171003584565426
40.64143024466689,-124.99359587369328,0.31745561296653
41.006750857711985,-125.07977771217148,0.31781089808523305
41.37368802908473,-125.18710273357546,0.3181662138126519
41.74315244127688,-125.27329097600266,0.3185215601487866
42.110382950872314,-125.35931356576197,0.3188769370936369
42.48233907332694,-125.43915546283087,0.319232344647203
42.85354241526034,-125.5311350142122,0.31958778280948485
43.218736196221215,-125.62134413063022,0.31994325158048237
43.57101202266296,-125.69666472350335,0.3202987509601957
43.91135990400912,-125.76335531432099,0.32065428094862475
44.234665785620706,-125.84027684784508,0.32100984154576956
44.56009087764703,-125.90212839486782,0.3213654327516301
44.884223749186624,-125.96676857334157,0.3217210545662064
45.21093578987224,-126.0315412618114,0.3220767069894984
45.528017841549016,-126.10615232701002,0.32243239002150614
45.82911951884512,-126.17308441850211,0.32278810366222965
46.13970402612332,-126.23762626878008,0.32314384791166895
46.42399625636672,-126.30555111384656,0.3234996227698239
46.718718751458006,-126.36027423553446,0.32385542823669466
47.00242804823918,-126.41254211538111,0.32421126431228114
47.28041434335455,-126.46081400172086,0.3245671309965833
47.555031068722954,-126.5337110612431,0.32492302828960123
47.83810834424374,-126.61655720158134,0.32527895619133496
48.112931148610464,-126.70016669821162,0.3256349147017844
48.35018250107641,-126.75271019007036,0.3259909038209496
48.601929956802394,-126.81931782622888,0.3263469235488305
48.840248621244285,-126.8645722322985,0.32670297388542713
49.081757853318166,-126.90046597359586,0.32705905483073955
49.3208060775113,-126.93160255592322,0.3274151663847677
49.56222716772229,-126.96494583484737,0.3277713085475116
49.79359070131918,-126.99196027345899,0.3281274813189712
50.017178331375476,-127.01255694204256,0.32848368469914657
50.22992295545941,-127.04245798437374,0.32883991868803764
50.42296619573299,-127.07102969277962,0.3291961832856445
50.6362422308409,-127.07968159620515,0.32955247849196706
50.845617652814504,-127.08530990369943,0.3299088043070054
51.03147353128309,-127.1061720826803,0.3302651607307595
51.19290286306945,-127.09748097158017,0.33062154776322933
51.403769149304324,-127.09733887652436,0.3309779654044148
51.57520552823932,-127.10540619121394,0.33133441365431615
51.76620656111043,-127.09093773039764,0.3316908925129332
51.954883334686535,-127.07373487698872,0.332047401980266
52.13380869960958,-127.0470607770537,0.3324039420563145
52.3083526791397,-127.01671936498079,0.33276051274107876
52.48277584966829,-126.98602195611987,0.3331171140345588
52.64236596720087,-126.96908461048514,0.3334737459367545
52.817936251406785,-126.95878056748361,0.333830408447666
52.977833684780855,-126.92117044046769,0.3341871015672932
53.12282118942188,-126.88420454564348,0.3345438252956362
53.27118963709807,-126.83255967798534,0.33490057963269493
53.41955972218234,-126.78408322223407,0.3352573645784694
53.554065865068644,-126.73652349199959,0.3356141801329595
53.697491600896655,-126.68003716892876,0.33597102629616543
53.85818266058183,-126.6240863769308,0.33632790306808713
53.99195082418706,-126.5602081227284,0.33668481044872456
54.120095783537074,-126.49380990925957,0.3370417484380777
54.23327000895548,-126.41513796363877,0.33739871703614666
54.35380377818792,-126.34450643618028,0.3377557162429312
54.48347596822165,-126.2728874028807,0.3381127460584316
54.598021735622495,-126.18656993403607,0.33846980648264774
54.705200185797125,-126.1023533456023,0.3388268975155796
54.8101354089369,-126.01883064700684,0.33918401915722723
54.91815826853828,-125.93144987950947,0.3395411714075906
55.03054756058742,-125.84350628489287,0.3398983542666697
55.13291494220416,-125.75597982180855,0.34025556773446447
55.24743533385708,-125.6605984997814,0.340612811810975
55.34478188158605,-125.56390133834209,0.34097008649620136
55.43929107894267,-125.44943907646541,0.34132739179014343
55.60886764833183,-125.3704595094495,0.3416847276928012
55.69228813014252,-125.26330848765927,0.3420420942041747
55.76586437040458,-125.15162351445359,0.342399491324264
55.825361679914934,-125.02474205388658,0.34275691905306904
55.915485730551104,-124.89258781060911,0.3431143773905898
56.00364926000515,-124.7766634246525,0.3434718663368263
56.077621673649126,-124.65291468622387,0.3438293858917786
56.182298023086304,-124.53042932560292,0.3441869360554466
56.33658354123546,-124.39586823430867,0.3445445168278302
56.41334248776901,-124.25849195052918,0.34490212820892974
56.562609936602,-124.12032899662057,0.34525977019874493
56.66376658572398,-123.97894194744315,0.3456174427972759
56.733869883999034,-123.81609446596573,0.3459751460045226
56.86404861853367,-123.68693164690607,0.34633287982048505
56.852861478326204,-123.5358084989274,0.34669064424516316
56.872347713914564,-123.35929824246038,0.3470484392785571
56.976868082376946,-123.20803352830632,0.34740626492066673
57.13301642011154,-123.036850605864,0.34776412117149214
57.253779635143104,-122.87454789423238,0.3481220080310333
57.316725712872596,-122.71232644763919,0.3484799254992902
57.360476171799654,-122.49401956894486,0.3488378735762628
57.45927867245569,-122.39619967242996,0.34919585226195116
57.47505333377307,-122.20167220395936,0.34955386155635526
57.485462265378416,-122.02557530975493,0.3499119014594751
57.65508794406864,-121.886390093391,0.3502699719713107
57.73306643594463,-121.71218427209506,0.35062807309186206
57.775218218762205,-121.5115197038193,0.35098620482112913
57.862717005422,-121.33740132682713,0.3513443671591119
57.93416645867759,-121.14894771307267,0.35170256010581047
58.006919907579736,-120.96885630276347,0.35206078366122473
58.067800478670634,-120.76416619134197,0.3524190378253548
58.31897113968271,-120.67707734090479,0.3527773225982006
58.504651858585575,-120.45228486799391,0.3531356379797621
58.67732019729654,-120.2039565814714,0.35349398397003934
58.93069632993716,-120.09357071864154,0.35385236056903235
59.00610199676036,-119.80907435348388,0.3542107677767411
59.2006468717474,-119.5578682558917,0.35456920559316557
59.26961367654747,-119.418434587593,0.3549276740183058
59.42954926367887,-119.14956125264402,0.3552861730521618
59.51577253350843,-118.87880962805573,0.35564470269473347
59.72829047267948,-118.64839922401674,0.3560032629460209
59.703221319635965,-118.43357549360715,0.3563618538060241
60.03799421845262,-118.22156454599634,0.35672047527474304
60.14758490713451,-118.02198151282647,0.3570791273521777
60.21286723606136,-117.72887480956052,0.35743781003832814
60.28999563915193,-117.42152304379707,0.3577965233331943
60.410803437916876,-117.03970096972989,0.35815526723677615
60.62698471990645,-116.70301662314999,0.3585140417490738
60.456567837937435,-116.30189965596085,0.3588728468700872
60.47768383710736,-115.9142498188452,0.3592316825998163
60.47775939929061,-115.52343940129566,0.3595905489382612
60.65683175355817,-115.29021550971046,0.35994944588542177
60.7882175084037,-114.90171856977457,0.3603083734412981
60.88541828159348,-114.54015787600572,0.3606673316058902
61.08041288553306,-114.15770478056713,0.3610263203791981
61.13761991551106,-113.79987708838124,0.3613853397612216
61.223263285709926,-113.36781931381124,0.36174438975196094
61.2065449391909,-113.10435656108157,0.362103470351416
61.27546135681991,-112.73401135371309,0.36246258155958677
61.34700970269204,-112.40431124413894,0.3628217233764733
61.426071340026404,-112.07677766726695,0.3631808958020756
61.51539791574796,-111.60537321700194,0.3635400988363936
61.654135337673544,-111.24288681868775,0.36389933247942735
61.8346089813007,-110.98676089513863,0.3642585967311769
61.97911122469173,-110.52907506835896,0.3646178915916421
61.85786060088973,-110.23283506535795,0.3649772170608231
61.93389333282632,-109.88184119408517,0.3653365731387198
62.05605187499081,-109.43792387196983,0.36569595982533226
61.9990699318106,-109.095578673846,0.3660553771206605
62.067680661406534,-108.75017227063147,0.36641482502470446
61.93793163155633,-108.28188815645217,0.3667743035374641
61.80282572206236,-107.89426914889657,0.3671338126589395
61.723789455864015,-107.3872686818542,0.3674933523891307
61.80519281895601,-107.04186499112018,0.36785292272803766
61.87830107282604,-106.700708184788,0.3682125236756603
61.94438240213483,-106.36278405154287,0.3685721552319987
62.01403136070021,-106.0169029459207,0.36893181739705283
62.08047548450333,-105.66880043135063,0.3692915101708227
62.17136860844801,-105.27060833207726,0.3696512335533083
62.26297839535939,-104.87178645006509,0.3700109875445097
62.34961192878486,-104.51961046347974,0.3703707721444268
62.422735477761115,-104.15330230082319,0.37073058735305964
62.49597538964557,-103.80114587463365,0.3710904331704082
62.566001325195934,-103.4501852505052,0.3714503095964725
62.63691327002437,-103.09529070059803,0.3718102166312526
62.71168823338301,-102.73652336305038,0.3721701542747484
62.78241376128246,-102.36005567612993,0.37253012252696
62.856426936957725,-101.99771149814799,0.3728901213878873
62.93680893867133,-101.63423794682669,0.3732501508575303
63.012000961675575,-101.2682040874375,0.37361021093588903
63.083663101347334,-100.9037067047813,0.3739703016229636
63.163843800842706,-100.53392402971633,0.37433042291875385
63.233928195934205,-100.16344561258121,0.37469057482325985
63.31155389588465,-99.79062871663659,0.37505075733648163
63.38759939991319,-99.41405967018588,0.3754109704584191
63.45965215834804,-99.04587726326324,0.3757712141890723
63.534681282606066,-98.67140634304394,0.37613148852844125
63.59044119254744,-98.2949966659336,0.37649179347652595
63.6556462238816,-97.90152347894373,0.37685212903332643
63.72280312918,-97.51818958892001,0.3772124951988426
63.790034579193964,-97.1255954937591,0.37757289197307453
63.858154433972196,-96.72082769898043,0.3779333193560222
63.92352820824161,-96.32330464078875,0.3782937773476856
63.99086139614332,-95.94342896919778,0.3786542659480648
64.05504024919261,-95.54070445314848,0.3790147851571597
64.14115072625626,-95.08469452885723,0.37937533497497034
64.20764418725736,-94.71076590329162,0.3797359154014967
64.27279916072368,-94.31460748056854,0.38009652643673886
64.33495337138609,-93.90537655772913,0.38045716808069663
64.40053228491993,-93.50646823840401,0.38081784033337024
64.45547072128572,-93.1044652361538,0.38117854319475963
64.52235557949385,-92.70359542425861,0.3815392766648647
64.58786970569516,-92.30675467487576,0.38190004074368555
64.6435391896133,-91.90205289221038,0.38226083543122213
64.70733327594571,-91.50202541259132,0.3826216607274744
64.76632750447848,-91.10175892111627,0.3829825166324424
64.83181194095924,-90.69852840074593,0.38334340314612625
64.88563568292332,-90.29364404813612,0.3837043202685258
64.94377407396412,-89.89352281272268,0.3840652679996411
65.00385619142051,-89.49248138485729,0.3844262463394721
65.07164348387982,-89.09538955590826,0.38478725528801877
65.14001013308268,-88.68989113635733,0.3851482948452813
65.18652153473546,-88.28656345169597,0.38550936501125954
65.23454471965536,-87.88095409373304,0.3858704657859535
65.30755171445335,-87.48185107512107,0.3862315971693633
65.37077235935735,-87.07580945010852,0.3865927591614888
65.42898091793097,-86.66747422537996,0.3869539517623299
65.48867575695418,-86.26630731006283,0.3873151749718869
65.55970204085796,-85.868064912742,0.38767642879015957
65.61788837600805,-85.45949639799662,0.38803771321714803
65.67725116865728,-85.05239604635233,0.38839902825285216
65.75576202965846,-84.64600059247373,0.3887603738972721
65.84233609070219,-84.23212032659502,0.38912175015040773
65.90272400620414,-83.81946296847057,0.3894831570122591
65.97063209237962,-83.4344369837723,0.38984459448282627
66.0231143563798,-83.02337202340168,0.39020606256210916
66.0307653130095,-82.60817835035294,0.3905675612501078
66.09191240960453,-82.20889412375354,0.3909290905468221
66.19488027755116,-81.8149820855837,0.39129065045225225
66.2723345892219,-81.40686829137591,0.39165224096639806
66.35940068294971,-80.9974437632724,0.39201386208925965
66.4722142317307,-80.61285596011865,0.39237551382083696
66.5624794723735,-80.21974537945681,0.39273719616113006
66.66237184200364,-79.82679020177444,0.3930989091101389
66.77488219083746,-79.45052750860158,0.39346065266786345
66.85657782549539,-79.05258598754655,0.3938224268343037
66.93808063001177,-78.66479384685104,0.3941842316094597
67.23766852774253,-78.27376729791325,0.3945460669933315
67.31278027660885,-77.88160150944813,0.39490793298591903
67.39679302493752,-77.4610616744371,0.3952698295872223
67.47915158673726,-77.08827250656532,0.3956317567972413
67.41209812709259,-76.81419911611378,0.395993714615976
67.35770952574379,-76.53089505253311,0.3963557030434265
67.32898686916853,-76.25480611520939,0.3967177220795927
67.11705713125758,-75.93641639642149,0.3970797717244747
67.0696611279326,-75.6432290157467,0.3974418519780724
66.93272667879711,-75.37837251617395,0.3978039628403858
66.84220412411824,-75.11829126525232,0.398166104311415
66.89216427678613,-74.74911184068556,0.3985282763911599
66.94687398703238,-74.4317622803262,0.3988904790796206
66.8714715181272,-74.17837851317407,0.39925271237679705
66.7123343060747,-73.94549465049467,0.39961497628268916
66.90999642736664,-73.33757556788912,0.3999772707972971
66.84680204753846,-73.08514696629702,0.4003395959206207
67.16912542191474,-72.64270945012406,0.40070195165266004
67.41047686385247,-71.96551236316893,0.4010643379934152
67.43434791635872,-71.7064830082894,0.40142675494288604
67.5201076217925,-71.43740970031003,0.4017892025010727
67.58158016656984,-71.03605196358313,0.402151680667975
67.83073165882557,-70.42552822714141,0.40251418944359313
67.85003595249472,-70.18023503232013,0.4028767288279269
68.10537300623567,-69.5426613109758,0.4032392988209765
68.33283226917162,-68.84307724795133,0.40360189942274177
68.52179521337195,-68.19044348654869,0.40396453063322285
68.79819889798134,-67.49579103282775,0.40432719245241966
68.90881951576822,-66.68499025637144,0.4046898848803322
69.21471637321135,-66.0787014050715,0.4050526079169604
69.40726891545,-65.43948966541068,0.4054153615623044
69.60213336446994,-64.77618584963632,0.4057781458163642
69.72539836225663,-64.12620221213632,0.4061409606791397
69.90080459182909,-63.5101738304214,0.406503806150631
70.22309149847935,-62.84698389111376,0.40686668223083794
70.3888353256146,-62.171252944067625,0.40722958891976063
70.49330953201331,-61.70557580709789,0.40759252621739905
70.63358212160735,-61.06727671998819,0.4079554941237533
70.71749743495785,-60.57350062611208,0.40831849263882325
70.86406207070598,-60.091528953512054,0.40868152176260897
70.93497744766465,-59.63997388531223,0.40904458149511036
71.00770663490617,-59.18795023058601,0.4094076718363276
70.99991237086218,-58.47307530665219,0.40977079278626044
71.1045338185177,-57.900667331193105,0.4101339443449091
71.19602891176899,-57.43143359967866,0.4104971265122735
71.25781229496411,-57.02238949973053,0.41086033928835364
71.34701368287647,-56.534150594496914,0.4112235826731495
71.424544891314,-56.101769932731955,0.41158685666666117
71.50304103547654,-55.646659134951584,0.41195016126888845
71.58550992394063,-55.19362427621677,0.41231349647983156
71.65107698016952,-54.716359711959576,0.4126768622994904
71.71994929389403,-54.26051047763721,0.413040258727865
71.71689491012496,-53.76729339812993,0.41340368576495534
71.77489460434845,-53.31605198738271,0.41376714341076143
71.79395233527988,-52.85771042805692,0.4141306316652832
71.85204362393893,-52.42558240812002,0.41449415052852073
71.91034166002778,-51.967587789333116,0.414857700000474
71.89496494563642,-51.402005687609076,0.41522128008114306
71.95243497816045,-50.93449145654425,0.41558489077052785
72.01502197641679,-50.512865638281475,0.41594853206862836
72.05809467724288,-50.102903368893536,0.41631220397544455
72.08513724812272,-49.74254166519415,0.4166759064909766
72.12838062490368,-49.37051101285838,0.41703963961522433
72.17255187882253,-49.018699535122096,0.4174034033481878
72.21722405640158,-48.66470053128759,0.41776719768986703
72.27240143927158,-48.272879041493795,0.41813102264026203
72.32288880564998,-47.93089459379155,0.41849487819937264
72.3805406225116,-47.55903621736978,0.41885876436719915
72.42799324491553,-47.214291938867056,0.41922268114374134
72.47346872813696,-46.87578419816654,0.41958662852899925
72.52692337695517,-46.51763382887198,0.41995060652297295
72.57379192677129,-46.18276558861845,0.42031461512566237
72.61291543847562,-45.849368225618534,0.4206786543370675
72.65527916589218,-45.51165246936826,0.42104272415718835
72.6755675129349,-45.166837293454066,0.421406824586025
72.72226393608025,-44.82553224027349,0.4217709556235774
72.75582283278479,-44.497106744852566,0.42213511726984554
72.7992351114873,-44.168155283524406,0.4224993095248294
72.84473039270996,-43.84353588659684,0.422863532388529
72.89024893422365,-43.51814892194915,0.4232277858609443
72.92886487888407,-43.188526958706476,0.4235920699420754
72.97529395710833,-42.86121621110554,0.4239563846319222
73.02194559580882,-42.536571130562365,0.4243207299304848
73.0575214366015,-42.21354839410694,0.4246851058377631
73.10286281441016,-41.890253475701485,0.42504951235375715
73.14811141240192,-41.56626966922261,0.4254139494784669
73.19134424198441,-41.2459122873385,0.4257784172118924
73.23461276236475,-40.925649857661654,0.4261429155540337
73.27942622927657,-40.603736370048345,0.42650744450489075
73.32139756386734,-40.28238351928606,0.4268720040644635
73.357915822784,-39.96405595168342,0.427236594232752
73.40228618372868,-39.64728268062857,0.4276012150097563
73.43834523003012,-39.33027785808546,0.4279658663954762
73.48466218523971,-39.02161986633219,0.4283305483899119
73.52313784788376,-38.71033000580175,0.4286952609930634
73.5630119985422,-38.39248439503299,0.4290600042049306
73.60553800546762,-38.077113619389834,0.42942477802551354
73.65031899205046,-37.76193658432937,0.4297895824548122
73.69329376223429,-37.44698759492639,0.4301544174928266
73.73226535217717,-37.13340372936467,0.4305192831395568
73.77480044874758,-36.814354324944176,0.43088417939500273
73.81782441718582,-36.49743556594582,0.4312491062591644
73.86042973262528,-36.17714254408778,0.4316140637320418
73.90174567742395,-35.8536857853146,0.43197905181363494
73.94979633801374,-35.54268916066115,0.43234407050394374
73.98161205421457,-35.21277430485404,0.4327091198029684
74.02014476247214,-34.88778118434272,0.43307419971070876
74.06290090120568,-34.56833748404618,0.43343931022716486
74.09895807704834,-34.23274860826343,0.4338044513523367
74.14170089355407,-33.89109148183544,0.4341696230862243
74.18229712354785,-33.55502865923102,0.43453482542882754
74.2151272733857,-33.21485521719381,0.4349000583801466
74.257952849841,-32.886961220307406,0.43526532194018147
74.29431960088858,-32.54665774285569,0.435630616108932
74.33977173906185,-32.23255558803809,0.4359959408863983
74.38248196174123,-31.90950515039129,0.43636129627258036
74.42939055527292,-31.57225384347627,0.4367266822674781
74.4787263144143,-31.23751148434605,0.43709209887109157
74.52194600463535,-30.897498344833316,0.43745754608342086
74.57039243905372,-30.55769296487135,0.43782302390446587
74.612059023306,-30.21737905301464,0.4381885323342266
74.65718599619116,-29.87632536483492,0.4385540713727031
74.70087287955631,-29.532602806872056,0.43891964101989533
74.74734844680161,-29.191647529745303,0.4392852412758032
74.79272941572322,-28.847320430510806,0.4396508721404269
74.83692786680155,-28.50817643904734,0.4400165336137664
74.8833522958325,-28.17006535624248,0.4403822256958216
74.92631811419248,-27.83329594790304,0.44074794838659254
74.97613458354887,-27.48791668402109,0.4411137016860792
75.02330721891838,-27.141978740733357,0.4414794855942816
75.06872365740224,-26.79204906140085,0.4418453001111997
75.11328178224092,-26.438475212266255,0.44221114523683364
75.1584563600273,-26.084810969789935,0.44257702097118323
75.20874827118267,-25.72813723209629,0.4429429273142486
75.25142071029148,-25.367772089484518,0.4433088642660298
75.29989088591464,-25.022908302050254,0.44367483182652656
75.3493501571908,-24.67233604674809,0.4440408299957392
75.39404626217896,-24.32829473015122,0.44440685877366753
75.4458439549777,-23.971047631146355,0.4447729181603116
75.49692321248945,-23.61451164104018,0.4451390081556714
75.54682789260457,-23.262698469307566,0.445505128759747
75.59941158108633,-22.90173605638978,0.4458712799725383
75.64992071091625,-22.549483961663093,0.44623746179404533
75.70143977980383,-22.186609953392782,0.4466036742242681
75.75316377346971,-21.822744235932756,0.4469699172632067
75.80485514458374,-21.46195227168647,0.44733619091086096
75.85739310720304,-21.10308807369408,0.447702495167231
75.91067002451788,-20.741551966865075,0.4480688300323167
75.96354249616552,-20.380228462565547,0.44843519550611816
76.01400935115413,-20.01028706903354,0.4488015915886354
76.06886018735979,-19.644967061999992,0.4491680182798684
76.12454003184612,-19.282765369531084,0.4495344755798171
76.18072794006338,-18.92043471141206,0.44990096348848163
76.23518891614529,-18.548212896055908,0.4502674820058618
76.29124906722444,-18.17657607791478,0.4506340311319577
76.34808549439687,-17.814500245334294,0.4510006108667694
76.40590247003219,-17.441502387180464,0.4513672212102968
76.46510579605393,-17.076966801258653,0.45173386216254
76.52302307141373,-16.71353978938776,0.45210053372349895
76.58247118529322,-16.350122325372308,0.4524672358931736
76.64108278956377,-15.986748628226186,0.4528339686715639
76.7014537030062,-15.626828153384526,0.45320073205867006
76.76310588411285,-15.263656367301477,0.45356752605449197
76.82515785153254,-14.889747901194081,0.4539343506590296
76.8814028526828,-14.537525804672105,0.45430120587228295
76.94235617356978,-14.184557033117944,0.45466809169425204
77.00729159711985,-13.818078235751788,0.4550350081249368
77.06832461654795,-13.459204050769012,0.4554019551643374
77.13071046980065,-13.098525033299701,0.45576893281245373
77.19444094213175,-12.732664969987086,0.45613594106928584
77.25361677687523,-12.368059878145333,0.45650297993483363
77.32105954035073,-12.00909251876986,0.4568700494090972
77.38515022934082,-11.650852993524456,0.4572371494920765
77.44037091761398,-11.300571442771142,0.4576042801837715
77.5017418433929,-10.939315882309893,0.45797144148418223
77.56617711428392,-10.578742394270288,0.45833863339330877
77.62955467874488,-10.219465421984749,0.45870585591115104
77.69204010137908,-9.859769283100718,0.45907310903770904
77.75456665086683,-9.500032566917326,0.4594403927729827
77.81282311041168,-9.145077292827391,0.4598077071169722
77.87911300119241,-8.793038370948862,0.4601750520696774
77.94825279887289,-8.420644759060718,0.46054242763109837
78.01043205266308,-8.06382218865157,0.4609098338012351
78.07676917354455,-7.7035066467596,0.46127727058008755
78.13740564768449,-7.342546005268892,0.46164473796765576
78.1974727979006,-6.984513374620074,0.46201223596393964
78.25795218579015,-6.624405728879082,0.4623797645689393
78.31722979965544,-6.264705075661734,0.4627473237826547
78.37186488128387,-5.905772019098444,0.4631149136050859
78.42983265701196,-5.548895000305249,0.4634825340362328
78.47394198020834,-5.195524654761069,0.46385018507609543
78.53535421514593,-4.835964832346448,0.46421786672467374
78.59097339661251,-4.475803335772074,0.46458557898196784
78.65966472221504,-4.120169574204018,0.4649533218479777
78.71525043339028,-3.753084320010153,0.4653210953227033
