translation_x,translation_y,frame_numbers
131.5289599674233,24.75523165491641,frame_002460
131.39658060215444,24.71252212834744,frame_002464
131.19697172305104,24.690154291596336,frame_002468
130.9538628239429,24.677657895064367,frame_002472
130.6739533837593,24.673030655357376,frame_002476
130.3264861431356,24.67862393939597,frame_002480
129.944481185069,24.69401420030521,frame_002484
129.53182704653923,24.716841249367928,frame_002488
129.0512874430374,24.74480352132225,frame_002492
128.53647244945518,24.782488348393187,frame_002496
127.9922169738103,24.82722722713657,frame_002500
127.39339070419398,24.87196630077957,frame_002504
126.75629972594253,24.91670550541219,frame_002508
126.08662693961502,24.96144482163235,frame_002512
125.36212095269082,25.006184326220637,frame_002516
124.60386438680564,25.0541151750806,frame_002520
123.81667338415544,25.10521253838218,frame_002524
122.98127375975687,25.166728871089774,frame_002528
122.11657195066824,25.23457812459364,frame_002532
121.22705614965064,25.307278964003217,frame_002536
120.30294158466752,25.379979929792945,frame_002540
119.34975410817866,25.45582255935004,frame_002544
118.37168685257674,25.53444892545956,frame_002548
117.35885730296528,25.61833453226628,frame_002552
116.32954586420684,25.702220196985863,frame_002556
115.28551411889916,25.78672254052252,frame_002560
114.21354121226416,25.88179269484629,frame_002564
113.12113001678956,25.97686294209225,frame_002568
112.01106810943443,26.072500281987388,frame_002572
110.8799519335653,26.178755024806865,frame_002576
109.73261632798624,26.288077027487567,frame_002580
108.57090249130026,26.40044147373493,frame_002584
107.38803589457063,26.52347292606777,frame_002588
106.1931031880188,26.64954684247007,frame_002592
104.98805800166666,26.77840451180885,frame_002596
103.78301287157822,26.912620506715196,frame_002600
102.5739784677112,27.04683655099411,frame_002604
101.3618168265654,27.181052638112085,frame_002608
100.15677162436464,27.31526874362225,frame_002612
98.9517264203778,27.449484882952326,frame_002616
97.74668121253292,27.583701053084116,frame_002620
96.5416359369941,27.71791726509447,frame_002624
95.3444381142081,27.85510145721945,frame_002628
94.1539680209008,27.994750406185503,frame_002632
92.9563158475052,28.128966772475803,frame_002636
91.766445436072,28.266126283771573,frame_002640
90.58375710835324,28.405934803560967,frame_002644
89.40828365832967,28.54574335567218,frame_002648
88.24052639943757,28.68555191400484,frame_002652
87.07998403803299,28.825470337714997,frame_002656
85.92668942311921,28.970871113710952,frame_002660
84.77722006802861,29.116271895870455,frame_002664
83.63143074279081,29.26167268515752,frame_002668
82.49292204707528,29.40707356374757,frame_002672
81.35441330631079,29.5524744601153,frame_002676
80.21614345888348,29.697875373649765,frame_002680
79.09981356786264,29.84327631376577,frame_002684
77.99852262209323,29.988677272628305,frame_002688
76.911998886194,30.134007371793743,frame_002692
75.86220520904075,30.268223829893348,frame_002696
74.83477297773923,30.399621098737217,frame_002700
73.82940703765134,30.52821335443405,frame_002704
72.86093515516863,30.640060805504827,frame_002708
71.9109339704974,30.75190824919749,frame_002712
70.97942690874567,30.86375568550271,frame_002716
70.07741637766729,30.975602959386904,frame_002720
69.19378747355876,31.08745020093009,frame_002724
68.32881661257974,31.199297409932186,frame_002728
67.49321113802864,31.311144464246915,frame_002732
66.6723259546777,31.42573619123094,frame_002736
65.8664983847305,31.543175362194653,frame_002740
65.08990522088648,31.655086092068032,frame_002744
64.32443651621473,31.764213082760296,frame_002748
63.5703593115327,31.87046773592749,frame_002752
62.85266117410831,31.976722311695102,frame_002756
62.15336337489406,32.077586668503635,frame_002760
61.47321551321198,32.1726568070604,frame_002764
60.80755363319763,32.2677269017308,frame_002768
60.156312140308216,32.362796935793185,frame_002772
59.52052173137196,32.457866904530626,frame_002776
58.906361926295766,32.54748283860009,frame_002780
58.29624754824901,32.636960521206376,frame_002784
57.69002867036889,32.72643815919309,frame_002788
57.09816459839976,32.81048659264075,frame_002792
56.51712524394684,32.8969926611248,frame_002796
55.94787103651983,32.98647022045333,frame_002800
55.39290607826152,33.0759477490682,frame_002804
54.84530127644005,33.162829416361895,frame_002808
54.305618834395794,33.24671476987462,frame_002812
53.77304815927531,33.33060007948878,frame_002816
53.24075853894935,33.41191431728607,frame_002820
52.70846886843408,33.49020741484259,frame_002824
52.19033725432598,33.568500470253944,frame_002828
51.67956577110554,33.64679350547395,frame_002832
51.17684779868663,33.725086518775726,frame_002836
50.68117607415863,33.79804960023652,frame_002840
50.189184423004086,33.87327187625687,frame_002844
49.70125233102962,33.951564885236465,frame_002848
49.22734712300688,34.024552735874074,frame_002852
48.75420082923952,34.097253501966385,frame_002856
48.281054466760814,34.16995422851933,frame_002860
47.82186941374143,34.24265492786214,frame_002864
47.36350890564377,34.3153556203855,frame_002868
46.90514837780663,34.388056306328885,frame_002872
46.45373570169826,34.45550146907215,frame_002876
46.00600313115062,34.52750402809688,frame_002880
45.56242854729183,34.60579692700852,frame_002884
45.1188538053731,34.673628315192246,frame_002888
44.68168346066864,34.738314534114224,frame_002892
44.25289459815684,34.79983078201393,frame_002896
43.82410571575312,34.86655292149413,frame_002900
43.40165561579326,34.93126389933031,frame_002904
42.98765254274213,34.9927800630992,frame_002908
42.57364951754872,35.05429627699259,frame_002912
42.156509852280166,35.11581248046931,frame_002916
41.73511381515497,35.177328664413984,frame_002920
41.32735117463577,35.23884485025071,frame_002924
40.920741040932334,35.302708826598824,frame_002928
40.51413089738419,35.369817183425056,frame_002932
40.10752070303994,35.43179402972321,frame_002936
39.707052514397176,35.493310134621744,frame_002940
39.31522811593998,35.55482618394853,frame_002944
38.92340376037661,35.61123561300704,frame_002948
38.53461761846802,35.66945769956234,frame_002952
38.1501861655365,35.73097375426849,frame_002956
37.77247300998684,35.79248980237889,frame_002960
37.39543449302124,35.85627922166494,frame_002964
37.01839597290633,35.92338744488909,frame_002968
36.6480428883647,35.98038148702802,frame_002972
36.28136986217621,36.0363052732442,frame_002976
35.91911712923703,36.09222904501982,frame_002980
35.5568643582096,36.14815278344286,frame_002984
35.19755142477471,36.20185275793998,frame_002988
34.84269159039935,36.252184311585765,frame_002992
34.48121181206,36.30251585042387,frame_002996
34.12477305978188,36.35064838934813,frame_003000
33.777306037153494,36.39538763131532,frame_003004
33.41666483263159,36.45009222273111,frame_003008
33.06016052846687,36.50819007468977,frame_003012
32.71269365328069,36.56970599965068,frame_003016
32.35867234623911,36.62626399316119,frame_003020
32.00381241019977,36.6778889562299,frame_003024
31.64895247568812,36.72262825025992,frame_003028
31.29409251406937,36.76736751215902,frame_003032
30.94484988198797,36.809982246023786,frame_003036
30.60477582454628,36.84912934605945,frame_003040
30.26470168296119,36.888276345946686,frame_003044
29.924627540883257,36.92532362337505,frame_003048
29.584553417488333,36.95887847425508,frame_003052
29.25093523042448,36.99731671770476,frame_003056
28.920997100220923,37.03438878894289,frame_003060
28.595708812924087,37.06794356653427,frame_003064
28.270420517772564,37.1014983340653,frame_003068
27.94513222044929,37.137103206105394,frame_003072
27.61984392142285,37.17625013687497,frame_003076
27.300945978148437,37.210563281122525,frame_003080
26.985728117879887,37.24614335658888,frame_003084
26.6752257330672,37.285290318736855,frame_003088
26.35836578128318,37.31962828815415,frame_003092
26.043115117122277,37.35318305252672,frame_003096
25.73261268915279,37.38673778798752,frame_003100
25.42211021487607,37.41072410919066,frame_003104
25.111607731938253,37.43507011577184,frame_003108
24.80110524746228,37.46303259904749,frame_003112
24.490602819359083,37.4957545305098,frame_003116
24.180100399337174,37.52930927429405,frame_003120
23.869597975987517,37.562864013387085,frame_003124
23.565354734411724,37.6011533290821,frame_003128
23.26224525262729,37.63837415978041,frame_003132
22.95913574390453,37.671928852996864,frame_003136
22.656026247532623,37.70548356584586,frame_003140
22.35291676591261,37.739038303750434,frame_003144
22.049807308438147,37.77259308315434,frame_003148
21.746697853315357,37.80614786623254,frame_003152
21.446069091830104,37.83782616329234,frame_003156
21.15035252449308,37.86578869767733,frame_003160
20.854635977033,37.898411401019146,frame_003164
20.55891943953924,37.93196614996812,frame_003168
20.263202914147826,37.96552092278608,frame_003172
19.97361436700778,37.99907568023607,frame_003176
19.68770588483604,38.03263042715646,frame_003180
19.40677521069017,38.066185158912695,frame_003184
19.119749347580527,38.09973989594568,frame_003188
18.833808069996827,38.133294648717,frame_003192
18.552877418568524,38.166849432226925,frame_003196
18.271946778294588,38.204989949336905,frame_003200
17.991016139366778,38.24235969051779,frame_003204
17.710085498073514,38.275914505653205,frame_003208
17.417095721392858,38.31403036108252,frame_003212
17.119062540020277,38.35142505432322,frame_003216
16.815953129288623,38.384979958628655,frame_003220
16.50684695839745,38.42307105460915,frame_003224
16.191776790723445,38.46049062535707,frame_003228
15.86648863568232,38.4940456713404,frame_003232
15.535236507722702,38.53211208655328,frame_003236
15.198053197561997,38.572962247949874,frame_003240
14.8505863583398,38.61770187714736,frame_003244
14.485325925077737,38.66244162229254,frame_003248
14.111243657200616,38.70885942888322,frame_003252
13.726812251201723,38.75919146420826,frame_003256
13.330584066570022,38.81398531341783,frame_003260
12.926995780029976,38.87156292968451,frame_003264
12.512992786324842,38.9330796444419,frame_003268
12.093124167053514,38.99015951290748,frame_003272
11.667422724811718,39.046084116757655,frame_003276
11.231240946038316,39.10200876064449,frame_003280
10.79505915582848,39.15793338085098,frame_003284
10.356757414305653,39.21546161781924,frame_003288
9.913182740716572,39.27697853499525,frame_003292
9.452208034663064,39.342882890156105,frame_003296
8.986454632939546,39.40841339684923,frame_003300
8.520701202055028,39.46993045795284,frame_003304
8.04341336514254,39.54017259121415,frame_003308
7.560819775230557,39.61132020302854,frame_003312
7.072887605646457,39.6784295793075,frame_003316
6.584955411667743,39.74120126538949,frame_003320
6.090958495263999,39.804247631097255,frame_003324
5.580847566875264,39.87135711753974,frame_003328
5.076438250411202,39.93415369278191,frame_003332
4.573720209506061,39.9956709301336,frame_003336
4.071002169606567,40.057188182513386,frame_003340
3.57962181494784,40.1187054376629,frame_003344
3.0936455986255016,40.18022267957733,frame_003348
2.613106311808445,40.24173988236149,frame_003352
2.1325670232994143,40.30325707171482,frame_003356
1.652027742587962,40.36622902999057,frame_003360
1.1714884855535836,40.43333849765701,frame_003364
0.6965524774241783,40.50044795091323,frame_003368
0.2234061351688319,40.56755741165399,frame_003372
-0.2497402087811229,40.63466690757778,frame_003376
-0.7173160754055341,40.70599000142152,frame_003380
-1.1849270884671097,40.77588137001087,frame_003384
-1.65807346767606,40.83739863041861,frame_003388
-2.125682187747836,40.89891585936346,frame_003392
-2.5914356513392938,40.96043307332998,frame_003396
-3.0571891145656886,41.02195027375621,frame_003400
-3.500923155182671,41.07513918232702,frame_003404
-3.915600905667509,41.1227605043154,frame_003408
-4.263067812817314,41.16190812332355,frame_003412
-4.533925775324622,41.19277682063995,frame_003416
-4.7550221263210055,41.21807781784912,frame_003420
-4.902880389135988,41.23485540611606,frame_003424
-5.001785192754159,41.24751827608481,frame_003428
-5.072748711524834,41.25870318954304,frame_003432
-5.109713241588335,41.26988790516769,frame_003436
-5.141271310879593,41.27698294153343,frame_003440
-5.172536576677197,41.282575373974886,frame_003444
-5.209501139144865,41.28816786204664,frame_003448
-5.2572130494052205,41.29782522420112,frame_003452
-5.318928384588056,41.31026637165355,frame_003456
-5.4150362211878535,41.32704363274807,frame_003460
-5.548530273935546,41.34786113049767,frame_003464
-5.709412773461245,41.37146248643693,frame_003468
-5.916414303197536,41.39942479364545,frame_003472
-6.165880559890254,41.43541778660688,frame_003476
-6.447977770133032,41.47456502276732,frame_003480
-6.788051757064213,41.51371258734966,frame_003484
-7.170328083946044,41.56483159719193,frame_003488
-7.580482429248457,41.62075626595631,frame_003492
-8.031450085401357,41.67668119550026,frame_003496
-8.5191152382484,41.74053752804576,frame_003500
-9.031011142025692,41.80880434510875,frame_003504
-9.57808661634042,41.88150649664648,frame_003508
-10.166839737297868,41.9620904942855,frame_003512
-10.779045903556266,42.04710980389749,frame_003516
-11.414836292084225,42.13658923798679,frame_003520
-12.076511259889168,42.22606883818489,frame_003524
-12.755122473462574,42.315548550927694,frame_003528
-13.457449117918308,42.405028431490464,frame_003532
-14.159775757414916,42.49450832041764,frame_003536
-14.859239870326338,42.58290554637553,frame_003540
-15.546780702318282,42.666793138024445,frame_003544
-16.21898761761854,42.74294796208059,frame_003548
-16.877357429428585,42.81565098253653,frame_003552
-17.505754973416625,42.8883537676114,frame_003556
-18.07828873849444,42.94953153998854,frame_003560
-18.60487918039486,43.00235790467652,frame_003564
-19.04106108155033,43.0415061748581,frame_003568
-19.401557035973006,43.06538698923162,frame_003572
-19.712183658064117,43.078132639752674,frame_003576
-19.956149957626483,43.07254181341267,frame_003580
-20.14998713803386,43.01765532381957,frame_003584
-20.31482443758645,42.92559690289991,frame_003588
-20.4552907811097,42.76901489404475,frame_003592
-20.580817089481105,42.54085701562741,frame_003596
-20.6991053608962,42.2636429117138,frame_003600
-20.81739401799605,41.9169244325952,frame_003604
-20.930735628747943,41.51407085055965,frame_003608
-21.04286638397848,41.07039528916578,frame_003612
-21.161155880677683,40.56150168403613,frame_003616
-21.27944565340261,39.99684511175756,frame_003620
-21.39893731697458,39.39225077483091,frame_003624
-21.52462046127005,38.72677434501577,frame_003628
-21.655185559803304,38.0095997544806,frame_003632
-21.78943084391901,37.25698988301716,frame_003636
-21.92990027465971,36.45729954124554,frame_003640
-22.08006775656108,35.61726214135457,frame_003644
-22.23532321297108,34.74832262365316,frame_003648
-22.390578732361284,33.83678737036563,frame_003652
-22.541018118143946,32.888820937968816,frame_003656
-22.68998409495679,31.91468644054415,frame_003660
-22.84523967691193,30.90249064052856,frame_003664
-22.99571179728954,29.87582155872802,frame_003668
-23.144644827312256,28.8372077721847,frame_003672
-23.299900110817724,27.774681561938067,frame_003676
-23.45040472456436,26.701374833681072,frame_003680
-23.597229200439727,25.619716917106608,frame_003684
-23.73769831453584,24.52363708532309,frame_003688
-23.87344941905272,23.45610674247287,frame_003692
-24.004515341021293,22.417687595825328,frame_003696
-24.122804881027157,21.46141380722037,frame_003700
-24.222354094596383,20.57956144015618,frame_003704
-24.310099193386275,19.75616710836549,frame_003708
-24.39142304659234,19.034767391949483,frame_003712
-24.45879009564564,18.380230078921816,frame_003716
-24.518874149400155,17.780715068890583,frame_003720
-24.5854114377647,17.288597415572,frame_003724
-24.67504562606546,16.855882408021348,frame_003728
-24.78398657253884,16.467747731301298,frame_003732
-24.93184555122024,16.143397684608793,frame_003736
-25.116397261418165,15.860681228933514,frame_003740
-25.330389376175027,15.60872572613111,frame_003744
-25.59653476083186,15.396220845864711,frame_003748
-25.9036644056973,15.214717940923084,frame_003752
-26.243073604933997,15.056996329403503,frame_003756
-26.634898420994308,14.933967657192628,frame_003760
-27.0628913334745,14.828038285258671,frame_003764
-27.51951654581825,14.735416247145158,frame_003768
-28.022235034201376,14.66271801695904,frame_003772
-28.565347471760223,14.603600014145332,frame_003776
-29.139254327287148,14.55385740645915,frame_003780
-29.752866482395277,14.509120608839872,frame_003784
-30.40212201071638,14.474494570196974,frame_003788
-31.08007543035746,14.448219746154429,frame_003792
-31.804581300781127,14.437036675398144,frame_003796
-32.55562294895879,14.435889945442986,frame_003800
-33.32874495825091,14.442020634174892,frame_003804
-34.14196586295411,14.453206783735055,frame_003808
-34.981525755844125,14.477675475129956,frame_003812
-35.84248900458977,14.51174282755458,frame_003816
-36.73703188492394,14.550890407345577,frame_003820
-37.66207407459982,14.603221339652958,frame_003824
-38.61094414238119,14.664250814141807,frame_003828
-39.58680914281269,14.720175390919673,frame_003832
-40.59294392398932,14.782642086286856,frame_003836
-41.62300498796119,14.85067630849591,frame_003840
-42.680192100049965,14.928970162752837,frame_003844
-43.75883648559275,15.01051029188082,frame_003848
-44.85530258241264,15.094834204889723,frame_003852
-45.97902589689758,15.184312782663543,frame_003856
-47.1112665986548,15.28345563035726,frame_003860
-48.25086746728947,15.389711128644182,frame_003864
-49.40416246204335,15.495966665750585,frame_003868
-50.55745749680028,15.605418839584908,frame_003872
-51.710239546820176,15.717654775941682,frame_003876
-52.85614157755387,15.83509492808204,frame_003880
-53.9894644801234,15.949363315231569,frame_003884
-55.11126703648674,16.061211234713937,frame_003888
-56.205418649371936,16.173059104764427,frame_003892
-57.28292922743514,16.284906981724383,frame_003896
-58.346167010685456,16.396416418261754,frame_003900
-59.388568124511806,16.50267197117855,frame_003904
-60.406204410018304,16.61204968246021,frame_003908
-61.402174986869774,16.723270206535542,frame_003912
-62.36325418146608,16.823933430067783,frame_003916
-63.30385993850493,16.921499249360796,frame_003920
-64.22568354395273,17.016570130695875,frame_003924
-65.10544059658484,17.111640944994598,frame_003928
-65.96082641936201,17.20363917942843,frame_003932
-66.79413194158519,17.292853657556257,frame_003936
-67.58517386725923,17.376739728021196,frame_003940
-68.34801229412098,17.460625784792295,frame_003944
-69.0854066551816,17.544033398648835,frame_003948
-69.78034088877828,17.616734779123668,frame_003952
-70.45529357257135,17.68339020078777,frame_003956
-71.11212934370609,17.744906910114338,frame_003960
-71.74052725070851,17.80642357574126,frame_003964
-72.34514414327002,17.86794019251892,frame_003968
-72.9284326140328,17.92926716656167,frame_003972
-73.49029427380876,17.98519141324474,frame_003976
-74.03643307828528,18.035168942888912,frame_003980
-74.56806947177122,18.080073332542288,frame_003984
-75.07818071077965,18.13040518529231,frame_003988
-75.57659815851096,18.177788469380705,frame_003992
-76.0641604337511,18.22238797955736,frame_003996
-76.53730698552947,18.26153515541999,frame_004000
-76.99499306351485,18.300682296535427,frame_004004
-77.4384156831511,18.339829405708688,frame_004008
-77.87459764627569,18.378976504065385,frame_004012
-78.29928257758652,18.4152246432368,frame_004016
-78.7130467363075,18.44868900283941,frame_004020
-79.11226404668419,18.47665142074855,frame_004024
-79.50388226167652,18.50748792570633,frame_004028
-79.88814031739692,18.54097702410644,frame_004032
-80.25778583579935,18.568939350073112,frame_004036
-80.61989786023128,18.596901652594585,frame_004040
-80.97464973702361,18.62482317745931,frame_004044
-81.31472361910079,18.647193150777817,frame_004048
-81.65479743060702,18.66956310961208,frame_004052
-81.99482900807061,18.691933054164814,frame_004056
-82.32011692954397,18.71430296792365,frame_004060
-82.641703718202,18.736672876540368,frame_004064
-82.95959874400111,18.75904278002796,frame_004068
-83.2553500271654,18.775829165771647,frame_004072
-83.5547345552015,18.79538159418938,frame_004076
-83.85784368617415,18.8177514524378,frame_004080
-84.15360441661076,18.83456266915348,frame_004084
-84.45659171582268,18.854090308922817,frame_004088
-84.76709370970738,18.876460181205218,frame_004092
-85.09222696689626,18.89329628112333,frame_004096
-85.41751481967599,18.9127991763536,frame_004100
-85.74280266246483,18.935169097489855,frame_004104
-86.07537318974313,18.963048026162383,frame_004108
-86.40448388049492,18.99101023713505,frame_004112
-86.7297716521657,19.018972448561343,frame_004116
-87.04780941719491,19.041450440709998,frame_004120
-87.36216716553695,19.066496000983864,frame_004124
-87.67266921360535,19.094458205396624,frame_004128
-87.9759540281897,19.12242039445601,frame_004132
-88.27555881101993,19.15038258186925,frame_004136
-88.57127508327126,19.17834476787059,frame_004140
-88.85980700909327,19.20630695782803,frame_004144
-89.14465891328491,19.231643106554625,frame_004148
-89.42558952097588,19.25401299805274,frame_004152
-89.69936841595187,19.27638285777892,frame_004156
-89.96946723996338,19.301353941193423,frame_004160
-90.23561192232712,19.32931607869188,frame_004164
-90.49463791822528,19.35189325421393,frame_004168
-90.749983839803,19.37683952599141,frame_004172
-91.00134281068912,19.404801655888814,frame_004176
-91.24561572302888,19.42204342064483,frame_004180
-91.4828353513365,19.44137252852796,frame_004184
-91.71201549973928,19.46374228945076,frame_004188
-91.88476982320012,19.48077657812817,frame_004192
-92.02808371058283,19.49502705211645,frame_004196
-92.13897750563524,19.506211961688184,frame_004200
-92.22178935449848,19.50677565409998,frame_004204
-92.29649622482896,19.49176382054637,frame_004208
-92.36303254711255,19.45821020638648,frame_004212
-92.41559367046716,19.382370561754588,frame_004216
-92.46406957706787,19.276829355330367,frame_004220
-92.5084274871195,19.137022024648992,frame_004224
-92.55278558477129,18.944605279913787,frame_004228
-92.6003857729478,18.726803478606225,frame_004232
-92.65213694629205,18.48074250717159,frame_004236
-92.71081033877935,18.182320202200017,frame_004240
-92.76995462972528,17.86091560434635,frame_004244
-92.82909898194828,17.514193271439456,frame_004248
-92.88824334372303,17.125780294647235,frame_004252
-92.9505641817233,16.722305684254295,frame_004256
-93.01710158015798,16.302883465896883,frame_004260
-93.0836389854518,15.847155584589112,frame_004264
-93.1501763851519,15.376697407681062,frame_004268
-93.2167137765655,14.89016756152831,frame_004272
-93.28325119707787,14.393314283159114,frame_004276
-93.35289942087782,13.893246668877005,frame_004280
-93.42682968080156,13.38993991028959,frame_004284
-93.4939690160752,12.886633125886346,frame_004288
-93.5635843657408,12.38332634009394,frame_004292
-93.63751459117168,11.880019555562486,frame_004296
-93.7046866088879,11.386936935483648,frame_004300
-93.76817858599958,10.899421799699828,frame_004304
-93.82732293427888,10.418484165413664,frame_004308
-93.88646709899191,9.942633793975574,frame_004312
-93.945611227619,9.469567160434824,frame_004316
-94.0047553302702,8.999814080669754,frame_004320
-94.06389933676031,8.540185953536168,frame_004324
-94.12304332602385,8.079363519902083,frame_004328
-94.18218730467828,7.615202709695804,frame_004332
-94.24799089675572,7.151041889303331,frame_004336
-94.31158081362938,6.686881060711776,frame_004340
-94.37072466528512,6.222720221441885,frame_004344
-94.42986837325684,5.768585104858452,frame_004348
-94.48609799295,5.317813157150878,frame_004352
-94.53784875007584,4.870429184538519,frame_004356
-94.59619359456931,4.4280332692110775,frame_004360
-94.65533714951172,3.9906006020709386,frame_004364
-94.71448058548332,3.5599935083351317,frame_004368
-94.76706281194512,3.139312919114813,frame_004372
-94.81881341081102,2.7220451160408112,frame_004376
-94.87056391881733,2.308214904420443,frame_004380
-94.92231438629928,1.9042615809519263,frame_004384
-94.97406485703486,1.5080056409298173,frame_004388
-95.02581534178172,1.1221369165162756,frame_004392
-95.0710700413746,0.7460954652966539,frame_004396
-95.11821042200071,0.3777265903244952,frame_004400
-95.16996079797134,0.0198193535930527,frame_004404
-95.2152481529591,-0.3331990550978765,frame_004408
-95.25410536153876,-0.6688717653532479,frame_004412
-95.28367694270705,-0.976448305912571,frame_004416
-95.31967855660233,-1.22565653883906,frame_004420
-95.3620775315512,-1.4414598146182411,frame_004424
-95.41382778884166,-1.614821146759189,frame_004428
-95.51035955703296,-1.7446295263482925,frame_004432
-95.63802072126828,-1.857506852618968,frame_004436
-95.80805757567946,-1.952576009556632,frame_004440
-96.05446908488685,-2.0187587230398414,frame_004444
-96.33443447373868,-2.0762623950512973,frame_004448
-96.65232952320709,-2.126593192252605,frame_004452
-97.03354229385889,-2.1529759914723416,frame_004456
-97.44369893120376,-2.1733642646159117,frame_004460
-97.8872735745877,-2.190141297247358,frame_004464
-98.3812400089148,-2.192623953253661,frame_004468
-98.89947473273428,-2.1926241029172258,frame_004472
-99.44655031931484,-2.192624262484835,frame_004476
-100.031222976538,-2.178404458089953,frame_004480
-100.6405293238588,-2.155833413673212,frame_004484
-101.28371284907416,-2.122279770187644,frame_004488
-101.96429676324516,-2.0840109461830107,frame_004492
-102.66696104840794,-2.042958373780339,frame_004496
-103.39885965561956,-1.998220124237921,frame_004500
-104.1679619861589,-1.944101117653333,frame_004504
-104.95416916344932,-1.8862964278611136,frame_004508
-105.75999689428704,-1.824781241498804,frame_004512
-106.59049596340492,-1.7586004730462217,frame_004516
-107.43571529031264,-1.689635945842342,frame_004520
-108.30068650140716,-1.6169361122249046,frame_004524
-109.19019781915677,-1.5395954957297828,frame_004528
-110.0895850591075,-1.4594711143179349,frame_004532
-110.99891371818704,-1.3755866097130147,frame_004536
-111.92044686548616,-1.2824701571467048,frame_004540
-112.8445614531766,-1.1874009854460723,frame_004544
-113.76867602415456,-1.092331789614306,frame_004548
-114.6988599504829,-0.9972625638414904,frame_004552
-115.62801073824282,-0.9039759144779324,frame_004556
-116.55212497465212,-0.8144989602607439,frame_004560
-117.40380033831634,-0.729588325651552,frame_004564
-118.20666747598229,-0.6509770041463327,frame_004568
-118.9385661677915,-0.5838692471625702,frame_004572
-119.57440369105788,-0.5485522788530008,frame_004576
-120.1605239801028,-0.539653518969379,frame_004580
-120.68542062065774,-0.5732074752418488,frame_004584
-121.12672327857643,-0.6519288107933786,frame_004588
-121.5232796516962,-0.7601958881315299,frame_004592
-121.86335375057652,-0.9111885842254775,frame_004596
-122.14998399986575,-1.1115925314618005,frame_004600
-122.41239516229194,-1.3392510783598708,frame_004604
-122.64896843386312,-1.6020902282442722,frame_004608
-122.86782527769336,-1.9051335066748032,frame_004612
-123.07564194621636,-2.228254931394096,frame_004616
-123.26785768912072,-2.574978946944922,frame_004620
-123.460073430234,-2.952799202771945,frame_004624
-123.65012933282271,-3.3517395248842474,frame_004628
-123.83495196184522,-3.7823484262957914,frame_004632
-124.0139348361184,-4.239462411832958,frame_004636
-124.19136463935988,-4.713278960008665,frame_004640
-124.36879439425446,-5.210995802134985,frame_004644
-124.54041708886288,-5.739461588266575,frame_004648
-124.71254803254774,-6.284245422991871,frame_004652
-124.8899775273814,-6.849070215397466,frame_004656
-125.0616327693241,-7.435734513850748,frame_004660
-125.2296079153098,-8.031639630322454,frame_004664
-125.39225145072874,-8.635610757475058,frame_004668
-125.55489492169612,-9.252611181173933,frame_004672
-125.71550977947308,-9.876428378081552,frame_004676
-125.87076033961424,-10.508361208938457,frame_004680
-126.0260108233859,-11.13597579021076,frame_004684
-126.17726963209316,-11.760806625141994,frame_004688
-126.31773411282472,-12.381554858344897,frame_004692
-126.45819862985088,-12.993716181556527,frame_004696
-126.59670008257352,-13.598825091746347,frame_004700
-126.72977145354614,-14.191611751453722,frame_004704
-126.8628427751969,-14.771592434572282,frame_004708
-126.99205366875462,-15.341761751323748,frame_004712
-127.11033921929388,-15.89540217672158,frame_004716
-127.22301443419995,-16.43631102812026,frame_004720
-127.33390696225048,-16.97173919320499,frame_004724
-127.44479940613036,-17.503010337582314,frame_004728
-127.55569180507382,-18.046938658618497,frame_004732
-127.66658419338977,-18.59780778884002,frame_004736
-127.77747659356204,-19.15704063032714,frame_004740
-127.88836881945883,-19.73305045629986,frame_004744
-127.99926097470794,-20.318809652711828,frame_004748
-128.1101530918399,-20.91718882145956,frame_004752
-128.22104513602258,-21.52807632519879,frame_004756
-128.33193708146183,-22.147315114402637,frame_004760
-128.44282879727896,-22.779248269564256,frame_004764
-128.55372053420356,-23.419470724500943,frame_004768
-128.66461221202584,-24.063924648681105,frame_004772
-128.77550367807993,-24.71263483352418,frame_004776
-128.88639510037777,-25.36958469377083,frame_004780
-128.99728644813564,-26.02947957232337,frame_004784
-129.10817760359103,-26.68937444708564,frame_004788
-129.2136553306094,-27.345174333886032,frame_004792
-129.31715362478695,-27.994331122195536,frame_004796
-129.42065174188207,-28.62626437665888,frame_004800
-129.5187692347786,-29.245987026554182,frame_004804
-129.61487452253803,-29.85862004300528,frame_004808
-129.71097969222183,-30.462591681439807,frame_004812
-129.8017369520348,-31.05442711351829,frame_004816
-129.8904492142782,-31.63914810165536,frame_004820
-129.9791614701449,-32.21515811845867,frame_004824
-130.06787381804605,-32.77508579515208,frame_004828
-130.1533816807372,-33.326302487930214,frame_004832
-130.22730829141477,-33.86875855127724,frame_004836
-130.3065172329598,-34.40322308309393,frame_004840
-130.38626727446302,-34.932120102039995,frame_004844
-130.46019380571113,-35.452206869913056,frame_004848
-130.5341204437291,-35.964351721899114,frame_004852
-130.6065104205257,-36.47092905748022,frame_004856
-130.67304405275112,-36.96864651039581,frame_004860
-130.74479438602654,-37.466363999177,frame_004864
-130.81721700827023,-37.96066868940368,frame_004868
-130.88375062798187,-38.441609184647206,frame_004872
-130.95028430155503,-38.91862834531657,frame_004876
-131.01534690870656,-39.39175095568014,frame_004880
-131.0744876783823,-39.85591447282137,frame_004884
-131.13362836181128,-40.31618141773686,frame_004888
-131.19420729150048,-40.77475259302316,frame_004892
-131.2607408097986,-41.23332381011573,frame_004896
