translation_x,translation_y,translation_z,frame_numbers
1.734328,73.591218,0.212953,frame_001622
1.737244,73.663403,0.212868,frame_001623
1.740435,73.735274,0.212756,frame_001624
1.743865,73.806856,0.212612,frame_001625
1.747494,73.878173,0.212427,frame_001626
1.751285,73.949252,0.212193,frame_001627
1.755200,74.020116,0.211903,frame_001628
1.759200,74.090792,0.211549,frame_001629
1.763248,74.161305,0.211186,frame_001630
1.767306,74.231679,0.210815,frame_001631
1.771335,74.301940,0.210436,frame_001632
1.775297,74.372113,0.209928,frame_001633
1.779155,74.442223,0.209301,frame_001634
1.782870,74.512295,0.208566,frame_001635
1.786404,74.582355,0.207856,frame_001636
1.789719,74.652427,0.207176,frame_001637
1.792778,74.722537,0.206530,frame_001638
1.795541,74.792710,0.205916,frame_001639
1.797972,74.862971,0.205323,frame_001640
1.800031,74.933345,0.204743,frame_001641
1.802362,75.003257,0.204079,frame_001642
1.805053,75.072622,0.203342,frame_001643
1.808196,75.141350,0.202543,frame_001644
1.811889,75.209345,0.201798,frame_001645
1.815554,75.278309,0.201134,frame_001646
1.819171,75.348474,0.200548,frame_001647
1.822721,75.418877,0.199958,frame_001648
1.826186,75.489545,0.199365,frame_001649
1.829546,75.560502,0.198770,frame_001650
1.832782,75.631773,0.198232,frame_001651
1.835876,75.703384,0.197748,frame_001652
1.838808,75.775360,0.197317,frame_001653
1.841559,75.847726,0.196830,frame_001654
1.844110,75.920506,0.196283,frame_001655
1.846442,75.993727,0.195675,frame_001656
1.848537,76.067413,0.195030,frame_001657
1.850375,76.141590,0.194338,frame_001658
1.851936,76.216283,0.193593,frame_001659
1.852457,76.292502,0.192726,frame_001660
1.852073,76.370069,0.191746,frame_001661
1.850915,76.448809,0.190662,frame_001662
1.849852,76.526376,0.189515,frame_001663
1.848846,76.602595,0.188303,frame_001664
1.847859,76.677288,0.187021,frame_001665
1.846853,76.751465,0.185730,frame_001666
1.845790,76.825151,0.184456,frame_001667
1.844631,76.898372,0.183224,frame_001668
1.844247,76.971153,0.182015,frame_001669
1.844768,77.043518,0.180823,frame_001670
1.846330,77.115494,0.179641,frame_001671
1.848168,77.187105,0.178456,frame_001672
1.850262,77.258376,0.177267,frame_001673
1.852595,77.329333,0.176075,frame_001674
1.855146,77.400001,0.174878,frame_001675
1.857897,77.470404,0.173677,frame_001676
1.860829,77.540569,0.172470,frame_001677
1.863922,77.610519,0.171311,frame_001678
1.867159,77.680281,0.170188,frame_001679
1.870519,77.749880,0.169090,frame_001680
1.873984,77.819340,0.167898,frame_001681
1.877534,77.888687,0.166620,frame_001682
1.881151,77.957946,0.165264,frame_001683
1.884816,78.027142,0.163995,frame_001684
1.888509,78.096300,0.162828,frame_001685
1.892211,78.165446,0.161772,frame_001686
1.895158,78.234604,0.160730,frame_001687
1.897486,78.303800,0.159705,frame_001688
1.899325,78.373059,0.158700,frame_001689
1.901545,78.443392,0.157649,frame_001690
1.904107,78.514619,0.156553,frame_001691
1.906973,78.586568,0.155413,frame_001692
1.910106,78.658089,0.154336,frame_001693
1.913468,78.729233,0.153341,frame_001694
1.917019,78.800050,0.152447,frame_001695
1.920723,78.870590,0.151528,frame_001696
1.924541,78.940904,0.150581,frame_001697
1.928435,79.011042,0.149606,frame_001698
1.932368,79.081053,0.148654,frame_001699
1.936300,79.150990,0.147731,frame_001700
1.940194,79.220901,0.146845,frame_001701
1.944012,79.290838,0.145920,frame_001702
1.947716,79.360849,0.144963,frame_001703
1.951268,79.430987,0.143976,frame_001704
1.954629,79.501301,0.143086,frame_001705
1.957762,79.571841,0.142290,frame_001706
1.960629,79.642658,0.141584,frame_001707
1.963191,79.713802,0.140976,frame_001708
1.965410,79.785323,0.140445,frame_001709
1.967249,79.857272,0.139973,frame_001710
1.969577,79.928499,0.139591,frame_001711
1.972524,79.998832,0.139304,frame_001712
1.976227,80.068091,0.139114,frame_001713
1.979920,80.137287,0.138982,frame_001714
1.983584,80.206445,0.138901,frame_001715
1.987201,80.275591,0.138864,frame_001716
1.990752,80.344749,0.138926,frame_001717
1.994216,80.413945,0.139088,frame_001718
1.997576,80.483204,0.139353,frame_001719
2.000813,80.553537,0.139646,frame_001720
2.003906,80.624764,0.139957,frame_001721
2.006838,80.696713,0.140272,frame_001722
2.009589,80.768234,0.140604,frame_001723
2.012141,80.839378,0.140943,frame_001724
2.014473,80.910195,0.141282,frame_001725
2.016568,80.980735,0.141605,frame_001726
2.018405,81.051049,0.141905,frame_001727
2.019967,81.121186,0.142178,frame_001728
2.021234,81.192184,0.142335,frame_001729
2.022187,81.263887,0.142362,frame_001730
2.022806,81.336149,0.142245,frame_001731
2.023074,81.407845,0.142042,frame_001732
2.022971,81.479050,0.141769,frame_001733
2.022477,81.549840,0.141442,frame_001734
2.021574,81.621276,0.141080,frame_001735
2.020244,81.693229,0.140667,frame_001736
2.018465,81.765577,0.140188,frame_001737
2.017129,81.838207,0.139633,frame_001738
2.016383,81.911014,0.138998,frame_001739
2.016383,81.983901,0.138279,frame_001740
2.016383,82.056567,0.137530,frame_001741
2.016383,82.128504,0.136748,frame_001742
2.016383,82.199214,0.135930,frame_001743
2.016383,82.268419,0.135003,frame_001744
2.016383,82.336065,0.133978,frame_001745
2.016383,82.402107,0.132868,frame_001746
2.016383,82.467492,0.131698,frame_001747
2.016383,82.531985,0.130486,frame_001748
2.016383,82.595369,0.129250,frame_001749
2.016383,82.657443,0.128052,frame_001750
2.016383,82.718021,0.126900,frame_001751
2.016383,82.776937,0.125804,frame_001752
2.016383,82.834039,0.124762,frame_001753
2.016383,82.889193,0.123802,frame_001754
2.016383,82.942282,0.122954,frame_001755
2.016383,82.993205,0.122212,frame_001756
2.016383,83.041878,0.121580,frame_001757
2.016383,83.088234,0.121057,frame_001758
2.016383,83.132223,0.120567,frame_001759
2.016383,83.173812,0.120105,frame_001760
2.016383,83.212982,0.119670,frame_001761
2.016383,83.249736,0.119281,frame_001762
2.016383,83.284089,0.118947,frame_001763
2.016383,83.316074,0.118675,frame_001764
2.016383,83.345743,0.118486,frame_001765
2.016383,83.373162,0.118379,frame_001766
2.016382,83.398415,0.118353,frame_001767
2.017128,83.421603,0.118410,frame_001768
2.018465,83.442843,0.118545,frame_001769
2.020243,83.462269,0.118747,frame_001770
2.021574,83.478832,0.119017,frame_001771
2.022477,83.492478,0.119344,frame_001772
2.022970,83.503161,0.119718,frame_001773
2.023073,83.512043,0.120127,frame_001774
2.022806,83.519316,0.120560,frame_001775
2.022186,83.525191,0.121006,frame_001776
2.021233,83.529893,0.121418,frame_001777
2.019966,83.533667,0.121798,frame_001778
2.018405,83.536771,0.122144,frame_001779
2.016567,83.538283,0.122477,frame_001780
2.014472,83.538273,0.122798,frame_001781
2.012140,83.536823,0.123109,frame_001782
2.009589,83.535219,0.123466,frame_001783
2.006838,83.533780,0.123881,frame_001784
2.003906,83.532841,0.124364,frame_001785
2.000812,83.531556,0.124848,frame_001786
1.997576,83.530070,0.125322,frame_001787
1.994216,83.528539,0.125776,frame_001788
1.990751,83.527126,0.126231,frame_001789
1.987200,83.526003,0.126682,frame_001790
1.983583,83.525351,0.127123,frame_001791
1.979919,83.524158,0.127550,frame_001792
1.976226,83.522398,0.127945,frame_001793
1.972523,83.520048,0.128287,frame_001794
1.968830,83.517952,0.128637,frame_001795
1.965166,83.516377,0.128993,frame_001796
1.961549,83.515594,0.129351,frame_001797
1.957998,83.514679,0.129721,frame_001798
1.954533,83.513692,0.130103,frame_001799
1.951173,83.512691,0.130497,frame_001800
1.947937,83.511731,0.130851,frame_001801
1.944843,83.510862,0.131158,frame_001802
1.941911,83.510134,0.131408,frame_001803
1.939160,83.509922,0.131611,frame_001804
1.936609,83.510200,0.131782,frame_001805
1.934277,83.510944,0.131933,frame_001806
1.932182,83.512128,0.132033,frame_001807
1.930344,83.513727,0.132081,frame_001808
1.928783,83.515716,0.132074,frame_001809
1.927516,83.517577,0.132057,frame_001810
1.926563,83.519387,0.132032,frame_001811
1.925943,83.521219,0.131999,frame_001812
1.925676,83.523144,0.131984,frame_001813
1.925779,83.525225,0.131991,frame_001814
1.926272,83.527524,0.132026,frame_001815
1.927175,83.530590,0.132026,frame_001816
1.928506,83.534373,0.131998,frame_001817
1.930284,83.538823,0.131952,frame_001818
1.931621,83.542902,0.131840,frame_001819
1.932367,83.546768,0.131673,frame_001820
1.932367,83.550565,0.131465,frame_001821
1.932367,83.555419,0.131222,frame_001822
1.932367,83.561254,0.130952,frame_001823
1.932367,83.567994,0.130659,frame_001824
1.932367,83.574579,0.130412,frame_001825
1.932367,83.581137,0.130201,frame_001826
1.932367,83.587791,0.130017,frame_001827
1.932367,83.595640,0.129888,frame_001828
1.932366,83.604584,0.129818,frame_001829
1.932366,83.614520,0.129811,frame_001830
1.932366,83.624364,0.129802,frame_001831
1.932366,83.634220,0.129809,frame_001832
1.932366,83.644184,0.129852,frame_001833
1.932366,83.655330,0.129940,frame_001834
1.932366,83.667532,0.130094,frame_001835
1.932366,83.680666,0.130331,frame_001836
1.932366,83.694604,0.130685,frame_001837
1.932366,83.709222,0.131163,frame_001838
1.932366,83.724393,0.131770,frame_001839
1.932366,83.739005,0.132521,frame_001840
1.932366,83.753139,0.133419,frame_001841
1.932366,83.766865,0.134468,frame_001842
1.932366,83.780247,0.135644,frame_001843
1.932366,83.793339,0.136938,frame_001844
1.932366,83.806186,0.138340,frame_001845
1.932366,83.820213,0.139802,frame_001846
1.932366,83.835318,0.141324,frame_001847
1.932366,83.851402,0.142904,frame_001848
1.932366,83.867382,0.144541,frame_001849
1.932366,83.883369,0.146230,frame_001850
1.932366,83.899470,0.147969,frame_001851
1.932366,83.915787,0.149806,frame_001852
1.932366,83.932412,0.151724,frame_001853
1.932366,83.949437,0.153706,frame_001854
1.932366,83.967532,0.155739,frame_001855
1.932366,83.986494,0.157826,frame_001856
1.932366,84.006122,0.159971,frame_001857
1.932366,84.025230,0.162209,frame_001858
1.932366,84.043821,0.164528,frame_001859
1.932366,84.061892,0.166913,frame_001860
1.932366,84.080029,0.169310,frame_001861
1.932366,84.098323,0.171708,frame_001862
1.932366,84.116860,0.174096,frame_001863
1.932366,84.135722,0.176560,frame_001864
1.932366,84.154985,0.179068,frame_001865
1.932366,84.174724,0.181588,frame_001866
1.932366,84.195393,0.183986,frame_001867
1.932366,84.216742,0.186271,frame_001868
1.932366,84.238519,0.188451,frame_001869
1.932366,84.260685,0.190667,frame_001870
1.932366,84.283418,0.192916,frame_001871
1.932366,84.306892,0.195194,frame_001872
1.932366,84.330085,0.197479,frame_001873
1.932366,84.352950,0.199770,frame_001874
1.932366,84.375432,0.202066,frame_001875
1.932366,84.398669,0.204377,frame_001876
1.932366,84.422812,0.206670,frame_001877
1.932366,84.448012,0.208913,frame_001878
1.931620,84.473219,0.211014,frame_001879
1.930284,84.498362,0.212962,frame_001880
1.928506,84.523361,0.214746,frame_001881
1.927921,84.549330,0.216459,frame_001882
1.928355,84.576392,0.218101,frame_001883
1.929639,84.604675,0.219675,frame_001884
1.930121,84.634090,0.221202,frame_001885
1.929954,84.664334,0.222686,frame_001886
1.929290,84.695107,0.224131,frame_001887
1.929015,84.725121,0.225536,frame_001888
1.929111,84.754278,0.226889,frame_001889
1.929560,84.782474,0.228184,frame_001890
1.930341,84.810796,0.229419,frame_001891
1.931437,84.839345,0.230583,frame_001892
1.932827,84.868220,0.231663,frame_001893
1.934494,84.897523,0.232549,frame_001894
1.936417,84.927355,0.233243,frame_001895
1.938578,84.957815,0.233750,frame_001896
1.940958,84.987805,0.234206,frame_001897
1.943538,85.017203,0.234608,frame_001898
1.946299,85.045879,0.234955,frame_001899
1.949221,85.074894,0.235168,frame_001900
1.952286,85.104325,0.235262,frame_001901
1.955475,85.134246,0.235256,frame_001902
1.958768,85.164733,0.235175,frame_001903
1.962147,85.195862,0.235010,frame_001904
1.965593,85.227707,0.234756,frame_001905
1.969086,85.259145,0.234451,frame_001906
1.972608,85.290029,0.234107,frame_001907
1.976140,85.320203,0.233734,frame_001908
1.979661,85.350705,0.233270,frame_001909
1.983155,85.381583,0.232719,frame_001910
1.986600,85.412890,0.232082,frame_001911
1.989980,85.443688,0.231477,frame_001912
1.993273,85.474234,0.230896,frame_001913
1.996462,85.504775,0.230335,frame_001914
1.999527,85.536535,0.229608,frame_001915
2.002449,85.569541,0.228705,frame_001916
2.005210,85.603818,0.227612,frame_001917
2.007790,85.638190,0.226512,frame_001918
2.010170,85.672460,0.225426,frame_001919
2.012331,85.706424,0.224374,frame_001920
2.014254,85.741067,0.223237,frame_001921
2.015921,85.776389,0.222027,frame_001922
2.017311,85.812390,0.220756,frame_001923
2.018407,85.849071,0.219448,frame_001924
2.019188,85.886431,0.218118,frame_001925
2.019637,85.924469,0.216780,frame_001926
2.019733,85.963188,0.215317,frame_001927
2.019458,86.002585,0.213730,frame_001928
2.018793,86.042661,0.212020,frame_001929
2.018627,86.083417,0.210275,frame_001930
2.019109,86.124852,0.208516,frame_001931
2.020393,86.166966,0.206762,frame_001932
2.020827,86.208774,0.205037,frame_001933
2.020242,86.250479,0.203353,frame_001934
2.018464,86.292281,0.201719,frame_001935
2.017128,86.334153,0.200099,frame_001936
2.016382,86.375847,0.198509,frame_001937
2.016382,86.417110,0.196964,frame_001938
2.016382,86.458875,0.195499,frame_001939
2.016382,86.501093,0.194108,frame_001940
2.016382,86.543714,0.192784,frame_001941
2.016382,86.586686,0.191455,frame_001942
2.016382,86.629961,0.190120,frame_001943
2.016382,86.673487,0.188777,frame_001944
2.016382,86.717215,0.187567,frame_001945
2.016382,86.761093,0.186493,frame_001946
2.016382,86.805072,0.185564,frame_001947
2.016382,86.848115,0.184715,frame_001948
2.016382,86.890378,0.183930,frame_001949
2.016382,86.932007,0.183193,frame_001950
2.016381,86.974126,0.182495,frame_001951
2.016381,87.016660,0.181857,frame_001952
2.016381,87.059534,0.181299,frame_001953
2.016381,87.102672,0.180844,frame_001954
2.016381,87.145998,0.180476,frame_001955
2.016381,87.189438,0.180182,frame_001956
2.016381,87.231930,0.179924,frame_001957
2.016381,87.273603,0.179702,frame_001958
2.016381,87.314579,0.179513,frame_001959
2.016381,87.355958,0.179376,frame_001960
2.016381,87.397638,0.179291,frame_001961
2.016381,87.439520,0.179255,frame_001962
2.016381,87.482703,0.179206,frame_001963
2.016381,87.527307,0.179117,frame_001964
2.016381,87.573464,0.178960,frame_001965
2.016381,87.620111,0.178677,frame_001966
2.016381,87.667173,0.178277,frame_001967
2.016381,87.714575,0.177767,frame_001968
2.016381,87.762241,0.177249,frame_001969
2.016381,87.810096,0.176706,frame_001970
2.016381,87.858064,0.176119,frame_001971
2.016381,87.905083,0.175488,frame_001972
2.016381,87.951284,0.174806,frame_001973
2.016381,87.996789,0.174071,frame_001974
2.016381,88.042696,0.173207,frame_001975
2.016381,88.088904,0.172225,frame_001976
2.016381,88.135314,0.171136,frame_001977
2.016381,88.181825,0.170070,frame_001978
2.016381,88.228335,0.169025,frame_001979
2.016381,88.274745,0.167998,frame_001980
2.016381,88.320954,0.166927,frame_001981
2.016381,88.366861,0.165828,frame_001982
2.016381,88.412365,0.164716,frame_001983
2.016381,88.457580,0.163617,frame_001984
2.016381,88.502833,0.162534,frame_001985
2.016381,88.548450,0.161464,frame_001986
2.016381,88.594546,0.160427,frame_001987
2.016381,88.641018,0.159436,frame_001988
2.016381,88.687768,0.158504,frame_001989
2.016381,88.734693,0.157564,frame_001990
2.016381,88.781694,0.156616,frame_001991
2.016381,88.828670,0.155663,frame_001992
2.015635,88.875521,0.154798,frame_001993
2.014298,88.922144,0.154023,frame_001994
2.012520,88.968441,0.153344,frame_001995
2.011190,89.014310,0.152640,frame_001996
2.010287,89.059651,0.151921,frame_001997
2.009793,89.104363,0.151196,frame_001998
2.009690,89.149545,0.150432,frame_001999
2.009958,89.195319,0.149633,frame_002000
2.010577,89.241816,0.148803,frame_002001
2.011530,89.286986,0.148147,frame_002002
2.012797,89.330961,0.147667,frame_002003
2.014359,89.373862,0.147363,frame_002004
2.016196,89.416787,0.147111,frame_002005
2.018291,89.459638,0.146898,frame_002006
2.020623,89.502312,0.146708,frame_002007
2.023175,89.545910,0.146510,frame_002008
2.025926,89.590552,0.146314,frame_002009
2.028858,89.636369,0.146129,frame_002010
2.031951,89.682299,0.146042,frame_002011
2.035188,89.728267,0.146040,frame_002012
2.038548,89.774197,0.146112,frame_002013
2.042012,89.820014,0.146157,frame_002014
2.045563,89.865643,0.146165,frame_002015
2.049180,89.911007,0.146125,frame_002016
2.052844,89.955046,0.146128,frame_002017
2.056537,89.997888,0.146192,frame_002018
2.060240,90.039657,0.146334,frame_002019
2.063933,90.081451,0.146522,frame_002020
2.067598,90.123169,0.146733,frame_002021
2.071215,90.164711,0.146944,frame_002022
2.074765,90.207177,0.147077,frame_002023
2.078230,90.250687,0.147131,frame_002024
2.081590,90.295372,0.147109,frame_002025
2.085572,90.340170,0.147150,frame_002026
2.090002,90.385006,0.147259,frame_002027
2.094712,90.429805,0.147441,frame_002028
2.098794,90.474490,0.147512,frame_002029
2.102248,90.518986,0.147476,frame_002030
2.105074,90.563218,0.147335,frame_002031
2.107272,90.607111,0.147263,frame_002032
2.108842,90.650589,0.147258,frame_002033
2.109784,90.693576,0.147318,frame_002034
2.110098,90.736210,0.147369,frame_002035
2.109784,90.778845,0.147402,frame_002036
2.108842,90.821832,0.147410,frame_002037
2.107272,90.865310,0.147415,frame_002038
2.105074,90.909203,0.147417,frame_002039
2.102248,90.953435,0.147412,frame_002040
2.098794,90.997931,0.147364,frame_002041
2.094712,91.042616,0.147283,frame_002042
2.090002,91.087414,0.147177,frame_002043
2.085572,91.132250,0.147082,frame_002044
2.081589,91.177049,0.146984,frame_002045
2.078229,91.221734,0.146868,frame_002046
2.074765,91.266230,0.146754,frame_002047
2.071214,91.310462,0.146654,frame_002048
2.067597,91.354355,0.146580,frame_002049
2.063933,91.397833,0.146575,frame_002050
2.060240,91.440820,0.146651,frame_002051
2.056537,91.483241,0.146820,frame_002052
2.052844,91.526220,0.147010,frame_002053
2.049179,91.569905,0.147207,frame_002054
2.045562,91.614450,0.147393,frame_002055
2.042012,91.658819,0.147539,frame_002056
2.038547,91.702961,0.147638,frame_002057
2.035187,91.746827,0.147686,frame_002058
2.031951,91.790366,0.147711,frame_002059
2.028857,91.833527,0.147734,frame_002060
2.025925,91.876261,0.147775,frame_002061
2.023174,91.918517,0.147819,frame_002062
2.020623,91.960244,0.147853,frame_002063
2.018290,92.001393,0.147863,frame_002064
2.016196,92.041914,0.147906,frame_002065
2.014358,92.081754,0.147973,frame_002066
2.012796,92.120866,0.148058,frame_002067
2.011529,92.159411,0.148132,frame_002068
2.010577,92.197768,0.148205,frame_002069
2.009957,92.236313,0.148286,frame_002070
2.009689,92.275211,0.148316,frame_002071
2.009792,92.314410,0.148281,frame_002072
2.010286,92.353861,0.148167,frame_002073
2.011189,92.393513,0.148095,frame_002074
2.012519,92.433316,0.148065,frame_002075
2.014297,92.473220,0.148076,frame_002076
2.015634,92.513174,0.148040,frame_002077
2.016380,92.553128,0.147950,frame_002078
2.016380,92.593032,0.147803,frame_002079
2.016380,92.632835,0.147664,frame_002080
2.016380,92.672488,0.147551,frame_002081
2.016380,92.711938,0.147485,frame_002082
2.016380,92.751138,0.147375,frame_002083
2.016380,92.790035,0.147222,frame_002084
2.016380,92.828581,0.147024,frame_002085
2.016380,92.867924,0.146813,frame_002086
2.016380,92.908236,0.146588,frame_002087
2.016380,92.949697,0.146349,frame_002088
2.016380,92.991298,0.146063,frame_002089
2.016380,93.033011,0.145736,frame_002090
2.016380,93.074812,0.145375,frame_002091
2.016380,93.116677,0.145131,frame_002092
2.016380,93.158579,0.145002,frame_002093
2.016380,93.200493,0.144985,frame_002094
2.016380,93.242395,0.144922,frame_002095
2.016380,93.284259,0.144813,frame_002096
2.016380,93.326061,0.144655,frame_002097
2.016380,93.367774,0.144485,frame_002098
2.016380,93.409374,0.144316,frame_002099
2.016380,93.450836,0.144163,frame_002100
2.016380,93.492134,0.144080,frame_002101
2.016380,93.533244,0.144066,frame_002102
2.016380,93.574139,0.144116,frame_002103
2.016380,93.614796,0.144201,frame_002104
2.016380,93.655189,0.144308,frame_002105
2.016380,93.695292,0.144421,frame_002106
2.016380,93.735081,0.144569,frame_002107
2.016380,93.774530,0.144745,frame_002108
2.016380,93.813615,0.144942,frame_002109
2.017126,93.852309,0.145209,frame_002110
2.018462,93.890589,0.145555,frame_002111
2.020240,93.928428,0.145988,frame_002112
2.021571,93.965802,0.146438,frame_002113
2.022474,94.002686,0.146898,frame_002114
2.022967,94.039053,0.147359,frame_002115
2.023071,94.074880,0.147791,frame_002116
2.022803,94.110141,0.148182,frame_002117
2.022183,94.144811,0.148520,frame_002118
2.021230,94.180064,0.148839,frame_002119
2.019963,94.216098,0.149143,frame_002120
2.018402,94.253118,0.149435,frame_002121
2.015818,94.290138,0.149651,frame_002122
2.012387,94.327158,0.149797,frame_002123
2.008276,94.364178,0.149877,frame_002124
2.004394,94.401198,0.149917,frame_002125
2.000741,94.438218,0.149905,frame_002126
1.997315,94.475239,0.149827,frame_002127
1.994864,94.512259,0.149659,frame_002128
1.993232,94.549279,0.149404,frame_002129
1.992270,94.586299,0.149063,frame_002130
1.990342,94.623319,0.148706,frame_002131
1.987625,94.660339,0.148334,frame_002132
1.984285,94.697359,0.147948,frame_002133
1.981231,94.734379,0.147529,frame_002134
1.978462,94.771399,0.147084,frame_002135
1.975979,94.808419,0.146618,frame_002136
1.973781,94.845439,0.146150,frame_002137
1.971868,94.882459,0.145680,frame_002138
1.970241,94.919480,0.145205,frame_002139
1.968899,94.956500,0.144732,frame_002140
1.967843,94.993520,0.144274,frame_002141
1.967072,95.030540,0.143846,frame_002142
1.966587,95.066574,0.143408,frame_002143
1.966387,95.101827,0.142944,frame_002144
1.966473,95.136497,0.142438,frame_002145
1.966844,95.171758,0.141906,frame_002146
1.967501,95.207585,0.141361,frame_002147
1.968443,95.243952,0.140812,frame_002148
1.969670,95.280836,0.140366,frame_002149
1.971183,95.318210,0.140028,frame_002150
1.972981,95.356049,0.139803,frame_002151
1.975065,95.394328,0.139585,frame_002152
1.977434,95.433023,0.139377,frame_002153
1.980089,95.472108,0.139178,frame_002154
1.983029,95.511557,0.138967,frame_002155
1.986255,95.551346,0.138742,frame_002156
1.989766,95.591449,0.138500,frame_002157
1.993562,95.631842,0.138183,frame_002158
1.997644,95.672499,0.137800,frame_002159
2.002011,95.713394,0.137357,frame_002160
2.005757,95.754504,0.136961,frame_002161
2.008711,95.795802,0.136602,frame_002162
2.010701,95.837264,0.136269,frame_002163
2.012453,95.878864,0.135880,frame_002164
2.013948,95.920577,0.135437,frame_002165
2.015167,95.962379,0.134940,frame_002166
2.016092,96.003257,0.134427,frame_002167
2.016702,96.043392,0.133889,frame_002168
2.016979,96.082956,0.133321,frame_002169
2.016904,96.123099,0.132719,frame_002170
2.016458,96.163770,0.132085,frame_002171
2.015622,96.204919,0.131419,frame_002172
2.015285,96.246496,0.130837,frame_002173
2.015595,96.288450,0.130332,frame_002174
2.016708,96.330731,0.129899,frame_002175
2.017878,96.373288,0.129435,frame_002176
2.019106,96.416072,0.128931,frame_002177
2.020390,96.459033,0.128380,frame_002178
2.020824,96.502119,0.127802,frame_002179
2.020239,96.545280,0.127204,frame_002180
2.018461,96.588467,0.126596,frame_002181
2.017125,96.630642,0.125952,frame_002182
2.016379,96.671961,0.125271,frame_002183
2.016379,96.712571,0.124552,frame_002184
2.016379,96.753596,0.123862,frame_002185
2.016379,96.794960,0.123194,frame_002186
2.016379,96.836589,0.122543,frame_002187
2.017125,96.878406,0.121810,frame_002188
2.018461,96.920337,0.120998,frame_002189
2.020239,96.962305,0.120110,frame_002190
2.021570,97.004236,0.119138,frame_002191
2.022473,97.046053,0.118105,frame_002192
2.022966,97.087682,0.117031,frame_002193
2.023070,97.130246,0.115989,frame_002194
2.022802,97.173893,0.114963,frame_002195
2.022182,97.218778,0.113937,frame_002196
2.021229,97.262877,0.112909,frame_002197
2.019963,97.306347,0.111888,frame_002198
2.018401,97.349334,0.110881,frame_002199
2.015817,97.392963,0.109787,frame_002200
2.012386,97.437158,0.108608,frame_002201
2.008276,97.481843,0.107346,frame_002202
2.004393,97.526943,0.106020,frame_002203
2.000740,97.572382,0.104643,frame_002204
1.997314,97.618086,0.103229,frame_002205
1.994117,97.663979,0.101862,frame_002206
1.991149,97.709985,0.100542,frame_002207
1.988408,97.756028,0.099264,frame_002208
1.985896,97.801048,0.098084,frame_002209
1.983613,97.845174,0.097013,frame_002210
1.981557,97.888527,0.096064,frame_002211
1.979730,97.932208,0.095142,frame_002212
1.978132,97.976114,0.094241,frame_002213
1.976762,98.020147,0.093352,frame_002214
1.975620,98.064205,0.092545,frame_002215
1.974706,98.108187,0.091826,frame_002216
1.974021,98.151994,0.091201,frame_002217
1.973565,98.195737,0.090591,frame_002218
1.973336,98.239745,0.090003,frame_002219
1.973336,98.284343,0.089445,frame_002220
1.973565,98.329646,0.088974,frame_002221
1.974021,98.375553,0.088593,frame_002222
1.974706,98.421963,0.088310,frame_002223
1.975620,98.467789,0.088078,frame_002224
1.976762,98.513137,0.087879,frame_002225
1.978132,98.558102,0.087695,frame_002226
1.979730,98.603759,0.087523,frame_002227
1.981557,98.649982,0.087358,frame_002228
1.983612,98.696645,0.087193,frame_002229
1.985896,98.743622,0.087028,frame_002230
1.988408,98.790789,0.086868,frame_002231
1.991148,98.838018,0.086718,frame_002232
1.994117,98.886384,0.086570,frame_002233
1.997314,98.935984,0.086427,frame_002234
2.000739,98.986921,0.086291,frame_002235
2.005139,99.037125,0.086153,frame_002236
2.010358,99.086699,0.085995,frame_002237
2.016246,99.135739,0.085798,frame_002238
2.021008,99.185320,0.085556,frame_002239
2.024494,99.235316,0.085277,frame_002240
2.026550,99.285602,0.084968,frame_002241
2.027920,99.335065,0.084727,frame_002242
2.028605,99.383785,0.084567,frame_002243
2.028605,99.431833,0.084501,frame_002244
2.027920,99.480259,0.084410,frame_002245
2.026550,99.528911,0.084280,frame_002246
2.024494,99.577639,0.084098,frame_002247
2.021008,99.627491,0.083893,frame_002248
2.016246,99.678539,0.083667,frame_002249
2.010358,99.730862,0.083418,frame_002250
2.005139,99.782362,0.083251,frame_002251
2.000739,99.833120,0.083159,frame_002252
1.997314,99.883206,0.083138,frame_002253
1.994863,99.933669,0.083179,frame_002254
1.993230,99.984359,0.083290,frame_002255
1.992268,100.035124,0.083481,frame_002256
1.991087,100.085814,0.083658,frame_002257
1.989706,100.136277,0.083818,frame_002258
1.988144,100.186363,0.083959,frame_002259
1.986421,100.236135,0.084108,frame_002260
1.984555,100.285869,0.084258,frame_002261
1.982565,100.335841,0.084405,frame_002262
1.980470,100.386116,0.084590,frame_002263
1.978290,100.436542,0.084797,frame_002264
1.976043,100.486967,0.085013,frame_002265
1.973749,100.537242,0.085171,frame_002266
1.971426,100.587215,0.085269,frame_002267
1.969093,100.636735,0.085304,frame_002268
1.966770,100.685865,0.085310,frame_002269
1.964476,100.734882,0.085298,frame_002270
1.962229,100.784062,0.085280,frame_002271
1.960049,100.833469,0.085269,frame_002272
1.957954,100.882951,0.085264,frame_002273
1.955964,100.932358,0.085263,frame_002274
1.954098,100.981752,0.085185,frame_002275
1.952375,101.031410,0.085027,frame_002276
1.950813,101.081610,0.084788,frame_002277
1.949432,101.132413,0.084504,frame_002278
1.948251,101.183668,0.084178,frame_002279
1.947288,101.235226,0.083808,frame_002280
1.946564,101.285948,0.083402,frame_002281
1.946096,101.335890,0.082971,frame_002282
1.945905,101.385097,0.082525,frame_002283
1.946008,101.434594,0.082095,frame_002284
1.946426,101.484204,0.081688,frame_002285
1.947176,101.533750,0.081311,frame_002286
