translation_x,translation_y,translation_z,frame_numbers
-14.760388000244038,-116.07793491745332,0.098251,frame_000840
-14.554389385395568,-116.13459353004448,0.099565,frame_000841
-14.34839077054713,-116.1912521426356,0.100872,frame_000842
-14.137396058862045,-116.24665093299858,0.102200,frame_000843
-13.92577934315312,-116.30189287802388,0.103576,frame_000844
-13.714162627444194,-116.3571348230492,0.105093,frame_000845
-13.502545911735272,-116.41237676807454,0.106756,frame_000846
-13.290929196026385,-116.46761871309984,0.108570,frame_000847
-13.07931248031746,-116.52286065812515,0.110451,frame_000848
-12.856920967236212,-116.58081913522014,0.112421,frame_000849
-12.63406796376472,-116.63889396285067,0.114500,frame_000850
-12.411214960293265,-116.6969687904812,0.116738,frame_000851
-12.18836195682177,-116.75504361811176,0.119149,frame_000852
-11.965508953350277,-116.81311844574228,0.121751,frame_000853
-11.74244192617746,-116.87119326898784,0.124585,frame_000854
-11.51209809315971,-116.92926794314327,0.127642,frame_000855
-11.281754260141918,-116.98734261729876,0.130912,frame_000856
-11.051410427124129,-117.04541729145424,0.134634,frame_000857
-10.821066594106338,-117.1034919656097,0.138772,frame_000858
-10.590722761088548,-117.16156663976516,0.143287,frame_000859
-10.35945929036469,-117.21991954194742,0.148062,frame_000860
-10.11975187343018,-117.2808270832847,0.153052,frame_000861
-9.880044456495666,-117.341734624622,0.158216,frame_000862
-9.640337039561157,-117.40264216595928,0.163544,frame_000863
-9.400629622626685,-117.46354970729656,0.168995,frame_000864
-9.160922205692172,-117.52445724863384,0.174533,frame_000865
-8.920586087641562,-117.58584034715965,0.180186,frame_000866
-8.67713321724945,-117.64958099515188,0.185913,frame_000867
-8.433680346857377,-117.7133216431441,0.191674,frame_000868
-8.190227476465264,-117.77706229113632,0.197363,frame_000869
-7.94677460607315,-117.84080293912857,0.202945,frame_000870
-7.703321735681038,-117.9045435871208,0.208384,frame_000871
-7.4576450146281905,-117.96895705161457,0.213610,frame_000872
-7.204828562506495,-118.0355306111922,0.218593,frame_000873
-6.9520121103848,-118.10210417076988,0.223305,frame_000874
-6.699195658263104,-118.16867773034754,0.227746,frame_000875
-6.446379206141408,-118.2352512899252,0.231887,frame_000876
-6.193562754019755,-118.30182484950284,0.235699,frame_000877
-5.939595916383804,-118.36883345703372,0.238955,frame_000878
-5.6830340230529055,-118.43682345180792,0.241603,frame_000879
-5.426472129722006,-118.50481344658212,0.243589,frame_000880
-5.16991023639115,-118.5728034413563,0.245297,frame_000881
-4.9133483430602505,-118.6407934361305,0.246746,frame_000882
-4.656786449729351,-118.70878343090467,0.247959,frame_000883
-4.399518936989966,-118.77730712196208,0.248783,frame_000884
-4.141084309683984,-118.84671356184803,0.249220,frame_000885
-3.8826496823779575,-118.916120001734,0.249278,frame_000886
-3.624215055071931,-118.98552644162,0.248979,frame_000887
-3.3657804277659054,-119.05493288150596,0.248330,frame_000888
-3.1073458004598797,-119.12433932139194,0.247336,frame_000889
-2.8455670325195133,-119.19501045852248,0.246017,frame_000890
-2.579641530192468,-119.2672498202363,0.244393,frame_000891
-2.3137160278654214,-119.33948918195011,0.242482,frame_000892
-2.047790525538376,-119.41172854366395,0.240389,frame_000893
-1.781865023211375,-119.48396790537775,0.238144,frame_000894
-1.5159395208843292,-119.5562072670916,0.235779,frame_000895
-1.2490475549528242,-119.62917762800744,0.233224,frame_000896
-0.9812493203818438,-119.70283345876328,0.230499,frame_000897
-0.7134510858109084,-119.77648928951908,0.227626,frame_000898
-0.445652851239928,-119.85014512027492,0.224736,frame_000899
-0.1778546166689474,-119.92380095103074,0.221874,frame_000900
0.0899436179020329,-119.99745678178655,0.219086,frame_000901
0.3599356361357925,-120.07360158091323,0.216399,frame_000902
0.6314793550091562,-120.15150686986324,0.213860,frame_000903
0.90302307388252,-120.22941215881322,0.211518,frame_000904
1.1745667927558836,-120.3073174477632,0.209292,frame_000905
1.4461105116292474,-120.3852227367132,0.207227,frame_000906
1.7176542305025655,-120.46312802566317,0.205370,frame_000907
1.991652547652816,-120.54196158019953,0.203550,frame_000908
2.266941702589004,-120.6212832962023,0.201771,frame_000909
2.542230857525192,-120.70060501220506,0.200039,frame_000910
2.8175200124613333,-120.7799267282078,0.198367,frame_000911
3.092809167397521,-120.85924844421056,0.196765,frame_000912
3.3680983223337098,-120.93857016021332,0.195241,frame_000913
3.650176096546802,-121.020972879078,0.193791,frame_000914
3.934828864278672,-121.10454425420062,0.192420,frame_000915
4.21948163201059,-121.18811562932324,0.191132,frame_000916
4.504134399742508,-121.27168700444588,0.189868,frame_000917
4.788787167474426,-121.35525837956853,0.188623,frame_000918
5.073439935206343,-121.43882975469114,0.187391,frame_000919
5.359580837052431,-121.52240099772506,0.186216,frame_000920
5.64610631288314,-121.60597220662372,0.185096,frame_000921
5.932631788713849,-121.68954341552237,0.184029,frame_000922
6.219157264544557,-121.773114624421,0.183016,frame_000923
6.505682740375217,-121.85668583331966,0.182066,frame_000924
6.792208216205926,-121.9402570422183,0.181185,frame_000925
7.083589374492213,-122.02505240559508,0.180374,frame_000926
7.375732995312847,-122.11003999157586,0.179632,frame_000927
7.667876616133433,-122.19502757755662,0.178955,frame_000928
7.960020236954067,-122.2800151635374,0.178382,frame_000929
8.2521638577747,-122.36500274951815,0.177911,frame_000930
8.544307478595336,-122.44999033549894,0.177543,frame_000931
8.841698027229732,-122.53497782518544,0.177263,frame_000932
9.13945977343418,-122.61996530805956,0.177064,frame_000933
9.43722151963863,-122.70495279093366,0.176938,frame_000934
9.73498326584308,-122.78994027380776,0.176902,frame_000935
10.032745012047528,-122.87492775668188,0.176953,frame_000936
10.330520134737236,-122.95991523911172,0.177091,frame_000937
10.632027296828989,-123.04490259759147,0.177294,frame_000938
10.933534458920736,-123.12988995607124,0.177555,frame_000939
11.235041621012485,-123.21487731455102,0.177868,frame_000940
11.536548783104184,-123.29986467303075,0.178195,frame_000941
11.838055945195933,-123.38485203151056,0.178545,frame_000942
12.13983732368422,-123.46973567260736,0.178923,frame_000943
12.445089880460374,-123.55330640341758,0.179361,frame_000944
12.750342437236478,-123.6368771342278,0.179850,frame_000945
13.055594994012631,-123.720447865038,0.180382,frame_000946
13.360847550788788,-123.80401859584823,0.180916,frame_000947
13.666100107564942,-123.88758932665844,0.181453,frame_000948
13.971887723606024,-123.9711600395513,0.181996,frame_000949
14.280885695236622,-124.05473064493988,0.182561,frame_000950
14.58988366686727,-124.13830125032848,0.183146,frame_000951
14.89888163849792,-124.22187185571708,0.183745,frame_000952
15.207879610128566,-124.30544246110568,0.184336,frame_000953
15.516877581759164,-124.38901306649429,0.184916,frame_000954
15.825875558749702,-124.47258369580337,0.185483,frame_000955
16.134873555603367,-124.55615441375905,0.186094,frame_000956
16.44387155245703,-124.63972513171468,0.186754,frame_000957
16.752869549310642,-124.72329584967034,0.187465,frame_000958
17.061867546164308,-124.806866567626,0.188273,frame_000959
17.37086554301797,-124.89043728558164,0.189167,frame_000960
17.680391900490022,-124.97360827954766,0.190135,frame_000961
17.991262567889816,-125.05576225424883,0.191169,frame_000962
18.302133235289663,-125.13791622895005,0.192262,frame_000963
18.61300390268951,-125.22007020365125,0.193406,frame_000964
18.92387457008936,-125.30222417835246,0.194604,frame_000965
19.2347452374892,-125.38437815305366,0.195847,frame_000966
19.546274702456422,-125.46653212970604,0.197126,frame_000967
19.859018093905807,-125.54868610995376,0.198425,frame_000968
20.171761485355187,-125.63084009020147,0.199741,frame_000969
20.48450487680457,-125.7129940704492,0.201072,frame_000970
20.797248268253902,-125.79514805069692,0.202404,frame_000971
21.109991659703283,-125.87730203094463,0.203731,frame_000972
21.42431348391417,-125.96005291289929,0.205049,frame_000973
21.740802309034915,-126.04362327007868,0.206384,frame_000974
22.05729113415561,-126.12719362725802,0.207739,frame_000975
22.373779959276355,-126.2107639844374,0.209113,frame_000976
22.690268784397094,-126.2943343416168,0.210514,frame_000977
23.006757609517845,-126.37790469879616,0.211932,frame_000978
23.32232680548552,-126.46147505558469,0.213360,frame_000979
23.636942931239965,-126.54504541196812,0.214778,frame_000980
23.95155905699446,-126.62861576835157,0.216178,frame_000981
24.266175182748952,-126.712186124735,0.217551,frame_000982
24.580791308503446,-126.79575648111846,0.218857,frame_000983
24.89540743425789,-126.87932683750188,0.220090,frame_000984
25.21317375450453,-126.96448568136304,0.221242,frame_000985
25.5334080615189,-127.05088900904428,0.222290,frame_000986
25.853642368533272,-127.13729233672554,0.223234,frame_000987
26.173876675547596,-127.22369566440676,0.224073,frame_000988
26.494110982561963,-127.31009899208802,0.224816,frame_000989
26.814345289576337,-127.39650231976924,0.225460,frame_000990
27.135760080519397,-127.48290562396755,0.226002,frame_000991
27.457867109913497,-127.5693089143954,0.226512,frame_000992
27.77997413930765,-127.65571220482326,0.226999,frame_000993
28.10208116870181,-127.74211549525111,0.227470,frame_000994
28.42418819809597,-127.82851878567897,0.227886,frame_000995
28.74629522749013,-127.91492207610682,0.228245,frame_000996
29.067091344287626,-128.00033375525135,0.228543,frame_000997
29.38732564140091,-128.08532045813163,0.228830,frame_000998
29.7075599385142,-128.17030716101192,0.229114,frame_000999
30.02779423562749,-128.2552938638922,0.229400,frame_001000
30.34802853274072,-128.34028056677246,0.229666,frame_001001
30.668262829854008,-128.42526726965275,0.229918,frame_001002
30.987055685361256,-128.5015322234831,0.230162,frame_001003
31.30541711171032,-128.57518672342152,0.230434,frame_001004
31.623778538059323,-128.6488412233599,0.230743,frame_001005
31.94213996440838,-128.7224957232983,0.231099,frame_001006
32.26050139075744,-128.7961502232367,0.231508,frame_001007
32.5788628171065,-128.8698047231751,0.231977,frame_001008
32.873648224576144,-128.94108204922023,0.232512,frame_001009
33.16391907523904,-129.01190417175386,0.233038,frame_001010
33.45418992590199,-129.0827262942875,0.233555,frame_001011
33.74446077656494,-129.15354841682117,0.234060,frame_001012
34.03473162722789,-129.22437053935482,0.234582,frame_001013
34.32500247789079,-129.29519266188845,0.235117,frame_001014
34.5846343558672,-129.35957744620688,0.235663,frame_001015
34.84119631713043,-129.4233172320008,0.236205,frame_001016
35.097758278393655,-129.48705701779474,0.236740,frame_001017
35.35432023965684,-129.55079680358867,0.237263,frame_001018
35.61088220092007,-129.6145365893826,0.237807,frame_001019
35.86744416218329,-129.67827637517652,0.238369,frame_001020
36.09468470326316,-129.7323133065269,0.238944,frame_001021
36.32128316944847,-129.7861377666121,0.239503,frame_001022
36.54788163563382,-129.83996222669728,0.240046,frame_001023
36.774480101819165,-129.89378668678248,0.240576,frame_001024
37.00107856800452,-129.9476111468677,0.241114,frame_001025
37.22623235902531,-130.00061605912768,0.241656,frame_001026
37.42286719216823,-130.0374424902457,0.242203,frame_001027
37.61950202531117,-130.07426892136374,0.242721,frame_001028
37.81613685845412,-130.11109535248175,0.243203,frame_001029
38.01277169159707,-130.1479217835998,0.243641,frame_001030
38.20940652473998,-130.1847482147178,0.244040,frame_001031
38.40317206729712,-130.21957130463997,0.244388,frame_001032
38.57546140456048,-130.2393996892474,0.244679,frame_001033
38.74775074182384,-130.2592280738548,0.244916,frame_001034
38.92004007908716,-130.27905645846224,0.245097,frame_001035
39.09232941635052,-130.2988848430697,0.245219,frame_001036
39.264618753613874,-130.3187132276771,0.245322,frame_001037
39.4323433015838,-130.33482328150956,0.245407,frame_001038
39.58028709594883,-130.33482056865049,0.245476,frame_001039
39.72823089031389,-130.3348178557914,0.245523,frame_001040
39.87617468467894,-130.33481514293229,0.245548,frame_001041
40.024118479044,-130.3348124300732,0.245554,frame_001042
40.172062273409054,-130.3348097172141,0.245548,frame_001043
40.31422733957802,-130.32897911326722,0.245529,frame_001044
40.43969830206946,-130.30631237951116,0.245493,frame_001045
40.5651692645609,-130.2836456457551,0.245428,frame_001046
40.69064022705234,-130.26097891199902,0.245328,frame_001047
40.81611118954376,-130.23831217824295,0.245192,frame_001048
40.9415821520352,-130.21564544448688,0.245017,frame_001049
41.06154525107703,-130.18742395962428,0.244798,frame_001050
41.17016154946035,-130.14775908040565,0.244534,frame_001051
41.27877784784366,-130.108094201187,0.244217,frame_001052
41.38739414622699,-130.06842932196838,0.243850,frame_001053
41.49601044461032,-130.02876444274975,0.243438,frame_001054
41.604626742993645,-129.9890995635311,0.242983,frame_001055
41.708788541797226,-129.94213453053118,0.242487,frame_001056
41.80616826466407,-129.88405484898135,0.241951,frame_001057
41.90354798753093,-129.8259751674315,0.241349,frame_001058
42.00092771039778,-129.76789548588167,0.240684,frame_001059
42.09830743326464,-129.7098158043318,0.239961,frame_001060
42.19568715613149,-129.65173612278198,0.239222,frame_001061
42.28695703136377,-129.58507388621598,0.238472,frame_001062
42.37122750260089,-129.50857952723678,0.237716,frame_001063
42.45549797383801,-129.4320851682576,0.236946,frame_001064
42.53976844507512,-129.35559080927845,0.236161,frame_001065
42.62403891631224,-129.27909645029925,0.235362,frame_001066
42.70830938754936,-129.20260209132007,0.234531,frame_001067
42.787563499795134,-129.11624263327585,0.233673,frame_001068
42.86247010091506,-129.0213334227086,0.232791,frame_001069
42.93737670203501,-128.92642421214134,0.231868,frame_001070
43.01228330315495,-128.8315150015741,0.230906,frame_001071
43.087189904274894,-128.73660579100684,0.229905,frame_001072
43.16209650539484,-128.64169658043957,0.228906,frame_001073
43.231334663698775,-128.5373548621621,0.227916,frame_001074
43.29687746547667,-128.4268639279437,0.226938,frame_001075
43.36242026725456,-128.31637299372534,0.225939,frame_001076
43.42796306903245,-128.20588205950696,0.224924,frame_001077
43.49350587081032,-128.0953911252886,0.223900,frame_001078
43.559048672588204,-127.9849001910702,0.222888,frame_001079
43.62206311449273,-127.86197921548396,0.221891,frame_001080
43.68386019793972,-127.73307340516506,0.220911,frame_001081
43.7456572813867,-127.60416759484616,0.219947,frame_001082
43.80745436483368,-127.47526178452723,0.218999,frame_001083
43.86925144828066,-127.34635597420834,0.218064,frame_001084
43.93104853172765,-127.21745016388942,0.217187,frame_001085
43.98866196871712,-127.07905111555031,0.216363,frame_001086
44.04484072598613,-126.93739659230266,0.215584,frame_001087
44.10101948325514,-126.79574206905498,0.214826,frame_001088
44.15719824052417,-126.65408754580729,0.214083,frame_001089
44.21337699779318,-126.5124330225596,0.213351,frame_001090
44.26955575506219,-126.37077849931194,0.212635,frame_001091
44.32420940058243,-126.2164359290696,0.211927,frame_001092
44.37851521359856,-126.05919959372322,0.211223,frame_001093
44.43282102661469,-125.90196325837684,0.210505,frame_001094
44.48712683963081,-125.7447269230305,0.209763,frame_001095
44.54143265264694,-125.58749058768412,0.208987,frame_001096
44.59573846566308,-125.43025425233772,0.208158,frame_001097
44.64673347017855,-125.26550522822124,0.207268,frame_001098
44.69729372206261,-125.09976968941778,0.206311,frame_001099
44.74785397394669,-124.9340341506143,0.205263,frame_001100
44.79841422583076,-124.7682986118108,0.204119,frame_001101
44.84897447771484,-124.60256307300732,0.202879,frame_001102
44.89953472959891,-124.43682753420384,0.201578,frame_001103
44.95009480690528,-124.25893512202136,0.200214,frame_001104
45.0006548757116,-124.08045080214625,0.198787,frame_001105
45.05121494451794,-123.90196648227112,0.197203,frame_001106
45.10177501332427,-123.723482162396,0.195478,frame_001107
45.15233508213059,-123.5449978425209,0.193624,frame_001108
45.202895146666734,-123.3661846859994,0.191721,frame_001109
45.25345503152638,-123.17353509520292,0.189778,frame_001110
45.30401491638603,-122.98088550440642,0.187801,frame_001111
45.35457480124567,-122.78823591360997,0.185742,frame_001112
45.40513468610531,-122.59558632281347,0.183614,frame_001113
45.455694570964965,-122.402936732017,0.181427,frame_001114
45.50642833672869,-122.2093663891945,0.179235,frame_001115
45.55886078517069,-122.00680100734856,0.177038,frame_001116
45.6112932336127,-121.80423562550268,0.174832,frame_001117
45.66372568205471,-121.60167024365676,0.172656,frame_001118
45.71615813049672,-121.39910486181084,0.170508,frame_001119
45.76859057893873,-121.19653947996493,0.168389,frame_001120
45.82071869955174,-120.99305334883653,0.166288,frame_001121
45.8712783613538,-120.7848218175598,0.164208,frame_001122
45.92183802315586,-120.57659028628304,0.162151,frame_001123
45.97239768495792,-120.36835875500633,0.160074,frame_001124
46.02295734675997,-120.1601272237296,0.157986,frame_001125
46.07351700856204,-119.95189569245288,0.155895,frame_001126
46.123641914204704,-119.74103349832082,0.153822,frame_001127
46.17232878024324,-119.52146988089817,0.151782,frame_001128
46.22101564628177,-119.30190626347552,0.149789,frame_001129
46.26970251232031,-119.08234264605284,0.147811,frame_001130
46.318389378358845,-118.8627790286302,0.145862,frame_001131
46.36707624439739,-118.64321541120752,0.143959,frame_001132
46.41576309394833,-118.42194183448962,0.142142,frame_001133
46.46444990535342,-118.19671207975736,0.140417,frame_001134
46.51313671675852,-117.97148232502506,0.138791,frame_001135
46.56182352816361,-117.74625257029275,0.137225,frame_001136
46.61051033956871,-117.52102281556046,0.135717,frame_001137
46.6591971509738,-117.2957930608282,0.134265,frame_001138
46.70857952375613,-117.06898486053323,0.132912,frame_001139
46.75913900040764,-116.8395054446707,0.131649,frame_001140
46.80969847705915,-116.61002602880816,0.130467,frame_001141
46.86025795371066,-116.38054661294568,0.129311,frame_001142
46.910817430362165,-116.15106719708314,0.128178,frame_001143
46.96137690701368,-115.9215877812206,0.127064,frame_001144
47.01193635828626,-115.68960918614492,0.125962,frame_001145
47.0624957773985,-115.45446361498136,0.124864,frame_001146
47.11305519651073,-115.2193180438178,0.123762,frame_001147
47.16361461562297,-114.98417247265422,0.122693,frame_001148
47.21417403473521,-114.74902690149064,0.121641,frame_001149
47.26473345384745,-114.51388133032704,0.120592,frame_001150
47.31433642983491,-114.27511857707673,0.119508,frame_001151
47.363023093178384,-114.03289041161734,0.118387,frame_001152
47.41170975652186,-113.79066224615796,0.117228,frame_001153
47.460396419865326,-113.54843408069858,0.115980,frame_001154
47.50908308320879,-113.30620591523925,0.114641,frame_001155
47.55776974655226,-113.06397774977984,0.113212,frame_001156
47.60645638909773,-112.8184612118145,0.111813,frame_001157
47.65514301660463,-112.57056692757558,0.110454,frame_001158
47.70382964411153,-112.3226726433367,0.109146,frame_001159
47.75251627161843,-112.0747783590978,0.107827,frame_001160
47.801202899125336,-111.82688407485888,0.106501,frame_001161
47.84988952663224,-111.57898979061996,0.105173,frame_001162
47.899793380107205,-111.32557104929772,0.103926,frame_001163
47.950352662949584,-111.06917760031526,0.102763,frame_001164
48.00091194579197,-110.81278415133276,0.101690,frame_001165
48.05147122863436,-110.55639070235026,0.100628,frame_001166
48.10203051147675,-110.29999725336776,0.099576,frame_001167
48.15258979431913,-110.0436038043853,0.098530,frame_001168
48.20180139480432,-109.78517156354664,0.097448,frame_001169
48.25048796767146,-109.52594505392037,0.096325,frame_001170
48.299174540538594,-109.26671854429408,0.095157,frame_001171
48.34786111340572,-109.00749203466783,0.093959,frame_001172
48.39654768627286,-108.74826552504156,0.092727,frame_001173
48.44523425914,-108.48903901541529,0.091453,frame_001174
48.49392080417276,-108.22534030184956,0.090123,frame_001175
48.54260734177462,-107.96044765148552,0.088748,frame_001176
48.59129387937648,-107.69555500112152,0.087342,frame_001177
48.63998041697834,-107.43066235075749,0.085979,frame_001178
48.688666954580206,-107.16576970039344,0.084663,frame_001179
48.73735349218207,-106.9008770500294,0.083394,frame_001180
48.787648575888525,-106.6323343437662,0.082225,frame_001181
48.83820784907995,-106.36319214807251,0.081161,frame_001182
48.88876712227137,-106.09404995237884,0.080206,frame_001183
48.93932639546279,-105.82490775668516,0.079242,frame_001184
48.9898856686542,-105.55576556099152,0.078284,frame_001185
49.040444941845614,-105.28662336529784,0.077344,frame_001186
49.08926524374663,-105.01353508656707,0.076507,frame_001187
49.13795177862531,-104.74014326298727,0.075770,frame_001188
49.186638313503984,-104.46675143940756,0.075131,frame_001189
49.23532484838266,-104.1933596158278,0.074491,frame_001190
49.28401138326134,-103.919967792248,0.073850,frame_001191
49.33269791814002,-103.64657596866824,0.073208,frame_001192
49.38138448905521,-103.36894221653829,0.072661,frame_001193
49.43007106003485,-103.09130087598518,0.072204,frame_001194
49.4787576310145,-102.81365953543204,0.071832,frame_001195
49.52744420199416,-102.53601819487892,0.071495,frame_001196
49.57613077297381,-102.2583768543258,0.071192,frame_001197
49.62494441936613,-101.98025490538568,0.070925,frame_001198
49.675503680637874,-101.69553091491872,0.070693,frame_001199
49.72606294190961,-101.41080692445178,0.070480,frame_001200
49.77662220318135,-101.1260829339848,0.070268,frame_001201
49.82718146445308,-100.8413589435179,0.070047,frame_001202
49.87774072572482,-100.55663495305092,0.069818,frame_001203
49.92804249267274,-100.27191095570343,0.069582,frame_001204
49.976729067953045,-99.98718691519628,0.069425,frame_001205
50.02541564323335,-99.70246287468912,0.069340,frame_001206
50.07410221851365,-99.417738834182,0.069323,frame_001207
50.12278879379395,-99.13301479367485,0.069256,frame_001208
50.17147536907426,-98.84829075316767,0.069147,frame_001209
50.22016195307148,-98.56268645391206,0.069002,frame_001210
50.26884857043342,-98.2737128884125,0.068908,frame_001211
50.31753518779537,-97.9847393229129,0.068862,frame_001212
50.36622180515732,-97.6957657574133,0.068861,frame_001213
50.41490842251927,-97.40679219191368,0.068803,frame_001214
50.463595039881206,-97.11781862641412,0.068688,frame_001215
50.51331832662312,-96.82727673375916,0.068515,frame_001216
50.565750330132,-96.53263695402087,0.068322,frame_001217
50.61818233364088,-96.23799717428258,0.068106,frame_001218
50.67061433714976,-95.94335739454434,0.067864,frame_001219
50.72304634065864,-95.64871761480605,0.067644,frame_001220
50.77547834416752,-95.35407783506776,0.067439,frame_001221
50.82726160991439,-95.05845663141992,0.067245,frame_001222
50.87782096833703,-94.76098387544786,0.067048,frame_001223
50.92838032675967,-94.46351111947584,0.066840,frame_001224
50.97893968518231,-94.16603836350382,0.066616,frame_001225
51.02949904360496,-93.86856560753176,0.066469,frame_001226
51.0800584020276,-93.57109285155973,0.066398,frame_001227
51.13061777163074,-93.27303070199166,0.066402,frame_001228
51.18117715692496,-92.97414137772007,0.066362,frame_001229
51.23173654221918,-92.67525205344852,0.066278,frame_001230
51.2822959275134,-92.37636272917696,0.066150,frame_001231
51.33285531280762,-92.07747340490543,0.065973,frame_001232
51.38341469810184,-91.77858408063386,0.065738,frame_001233
51.43397409924503,-91.47694266555794,0.065437,frame_001234
51.484533517169496,-91.1723872719833,0.065149,frame_001235
51.53509293509396,-90.86783187840864,0.064886,frame_001236
51.58565235301841,-90.56327648483406,0.064658,frame_001237
51.63621177094287,-90.25872109125942,0.064373,frame_001238
51.68677118886733,-89.95416569768477,0.064031,frame_001239
51.738370665235486,-89.64803695942172,0.063631,frame_001240
51.79080285720645,-89.34064853361076,0.063177,frame_001241
51.84323504917743,-89.03326010779975,0.062691,frame_001242
51.8956672411484,-88.72587168198874,0.062197,frame_001243
51.94809943311938,-88.41848325617772,0.061733,frame_001244
52.000531625090346,-88.11109483036675,0.061294,frame_001245
52.04945248726966,-87.80370636979166,0.060874,frame_001246
52.096266551573976,-87.4963178883581,0.060492,frame_001247
52.14308061587829,-87.18892940692457,0.060154,frame_001248
52.18989468018259,-86.88154092549107,0.059864,frame_001249
52.2367087444869,-86.57415244405752,0.059566,frame_001250
52.28352280879122,-86.26676396262398,0.059256,frame_001251
52.33163780759639,-85.9564236070994,0.058933,frame_001252
52.3803246824932,-85.6447856411132,0.058654,frame_001253
52.42901155738999,-85.33314767512705,0.058423,frame_001254
52.47769843228679,-85.02150970914086,0.058246,frame_001255
52.5263853071836,-84.70987174315466,0.058026,frame_001256
52.575072182080405,-84.39823377716847,0.057762,frame_001257
52.62232777545025,-84.08551312922579,0.057453,frame_001258
52.66914194554544,-83.77245857002542,0.057256,frame_001259
52.71595611564063,-83.45940401082505,0.057174,frame_001260
52.76277028573582,-83.14634945162469,0.057208,frame_001261
52.809584455831,-82.83329489242438,0.057253,frame_001262
52.85639862592619,-82.52024033322401,0.057303,frame_001263
52.90321284487775,-82.20482322583236,0.057357,frame_001264
52.95002707355874,-81.88893563239833,0.057439,frame_001265
52.99684130223973,-81.5730480389643,0.057564,frame_001266
53.04365553092071,-81.25716044553033,0.057749,frame_001267
53.0904697596017,-80.9412728520963,0.057986,frame_001268
53.13728398828269,-80.62538525866228,0.058285,frame_001269
53.18409829407893,-80.3069378473431,0.058657,frame_001270
53.230912608104845,-79.9882172538781,0.059062,frame_001271
53.277726922130775,-79.66949666041307,0.059507,frame_001272
53.3245412361567,-79.35077606694804,0.059998,frame_001273
53.37135555018263,-79.03205547348301,0.060532,frame_001274
53.418169864208544,-78.71333488001802,0.061116,frame_001275
53.4649842253413,-78.39323568389183,0.061755,frame_001276
53.51179858777056,-78.07309854457313,0.062474,frame_001277
53.55861295019983,-77.75296140525441,0.063256,frame_001278
53.60542731262909,-77.43282426593576,0.064084,frame_001279
53.65224167505836,-77.11268712661705,0.064960,frame_001280
53.69921655828568,-76.79248927791147,0.065887,frame_001281
53.74977640600264,-76.47093558623244,0.066868,frame_001282
53.8003362537196,-76.14938189455343,0.067873,frame_001283
53.85089610143656,-75.82782820287446,0.068901,frame_001284
53.90145594915352,-75.50627451119543,0.069951,frame_001285
53.95201579687048,-75.1847208195164,0.071058,frame_001286
54.002154290275165,-74.86332648595294,0.072215,frame_001287
54.04896876632745,-74.54318931085673,0.073414,frame_001288
54.09578324237973,-74.22305213576048,0.074679,frame_001289
54.14259771843202,-73.90291496066422,0.076003,frame_001290
54.18941219448431,-73.58277778556797,0.077380,frame_001291
54.23622667053659,-73.26264061047176,0.078862,frame_001292
54.28338226399762,-72.94172941362116,0.080460,frame_001293
54.33206954150971,-72.61734270732462,0.082185,frame_001294
54.38075681902179,-72.29295600102807,0.083985,frame_001295
54.42944409653387,-71.96856929473152,0.085849,frame_001296
54.47813137404594,-71.64418258843503,0.087761,frame_001297
54.52681865155803,-71.3197958821385,0.089755,frame_001298
54.57597747628917,-70.99505252341068,0.091815,frame_001299
54.62653756545141,-70.6692493251885,0.093925,frame_001300
54.67709765461365,-70.3434461269664,0.096044,frame_001301
54.7276577437759,-70.01764292874424,0.098167,frame_001302
54.77821783293814,-69.69183973052206,0.100286,frame_001303
54.82877792210039,-69.3660365322999,0.102359,frame_001304
54.879338029912375,-69.0406886380263,0.104381,frame_001305
54.929898177096064,-68.71630194097726,0.106350,frame_001306
54.98045832427975,-68.39191524392821,0.108314,frame_001307
55.03101847146344,-68.06752854687917,0.110274,frame_001308
55.08157861864713,-67.74314184983018,0.112234,frame_001309
55.13213876583082,-67.41875515278115,0.114101,frame_001310
55.18416367318788,-67.09270657257248,0.115868,frame_001311
55.23846932583773,-66.76407031127964,0.117525,frame_001312
55.29277497848758,-66.4354340499868,0.119133,frame_001313
55.34708063113742,-66.10679778869401,0.120683,frame_001314
55.40138628378727,-65.77816152740117,0.122168,frame_001315
55.45569193643712,-65.44952526610834,0.123615,frame_001316
55.5099976041918,-65.11893115193834,0.125023,frame_001317
55.56430328962732,-64.78604528750137,0.126396,frame_001318
55.61860897506284,-64.45315942306432,0.127726,frame_001319
55.67291466049837,-64.12027355862729,0.129017,frame_001320
55.72722034593389,-63.78738769419024,0.130271,frame_001321
55.78152603136942,-63.45450182975326,0.131516,frame_001322
55.83483854779212,-63.123118494941366,0.132757,frame_001323
55.88727159131793,-62.79306568299618,0.134003,frame_001324
55.93970463484375,-62.46301287105099,0.135290,frame_001325
55.992137678369566,-62.1329600591058,0.136625,frame_001326
56.044570721895376,-61.80290724716067,0.138015,frame_001327
56.0970037654212,-61.47285443521548,0.139399,frame_001328
56.14943684017892,-61.1394019622417,0.140770,frame_001329
56.20186993575791,-60.803683048582194,0.142119,frame_001330
56.25430303133689,-60.46796413492274,0.143474,frame_001331
56.30673612691588,-60.13224522126323,0.144840,frame_001332
56.35916922249487,-59.79652630760373,0.146223,frame_001333
56.41160231807386,-59.460807393944215,0.147664,frame_001334
56.46654357359153,-59.12319135666332,0.149166,frame_001335
